TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_ACCOMPANY,TRAVEL_ID,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_DAYS,MAIN_TRAVEL_MONTH,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RELATION_TYPE
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 파도 풀,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 파도 풀,6,5.0,5.0,5.0,가족
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안 베이 어드벤처 풀,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안 베이 어드벤처 풀,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안 베이 어드벤처 풀,6,5.0,5.0,5.0,가족
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 와일드 리버풀,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 와일드 리버풀,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 와일드 리버풀,6,5.0,5.0,5.0,가족
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 네일 스티커 체험 및 구매,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 네일 스티커 체험 및 구매,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 네일 스티커 체험 및 구매,6,5.0,5.0,5.0,가족
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 유수풀,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 유수풀,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 유수풀,6,5.0,5.0,5.0,가족
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 라꼬 스타,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 라꼬 스타,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 라꼬 스타,6,5.0,5.0,5.0,가족
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 파도 풀 클럽 캐비 풀 파티,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 파도 풀 클럽 캐비 풀 파티,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 파도 풀 클럽 캐비 풀 파티,6,5.0,5.0,5.0,가족
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,에버랜드 샤워실 및 퇴장,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,에버랜드 샤워실 및 퇴장,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,에버랜드 샤워실 및 퇴장,6,5.0,5.0,5.0,가족
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 피크닉,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 피크닉,6,5.0,5.0,5.0,친구
e005532,0,0.75,0.5,0.5,1.0,0.5,0.0,1.0,3인 이상 여행(가족 외),e_e005532,2023-07-31,2023-08-02,자가용,3,8,캐리비안베이 피크닉,6,5.0,5.0,5.0,가족
e003175,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,자녀 동반 여행,e_e003175,2023-06-26,2023-06-28,자가용,3,6,두물머리,1,4.0,4.0,4.0,가족
e003175,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,자녀 동반 여행,e_e003175,2023-06-26,2023-06-28,자가용,3,6,두물머리,1,4.0,4.0,4.0,가족
e003175,1,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,자녀 동반 여행,e_e003175,2023-06-26,2023-06-28,자가용,3,6,두물머리,1,4.0,4.0,4.0,가족
e001098,1,0.25,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5,2인 여행(가족 외),e_e001098,2023-05-29,2023-05-30,자가용,2,5,고모리 저수지,1,5.0,4.0,4.0,친구
e001098,1,0.25,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5,2인 여행(가족 외),e_e001098,2023-05-29,2023-05-30,자가용,2,5,패밀리제2주유소,12,4.0,4.0,4.0,친구
e000627,0,0.5,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,나홀로 여행,e_e000627,2023-05-19,2023-05-21,대중교통 등,3,5,드라마(야왕) 촬영지 방문(포스코 송도사옥),2,4.0,3.0,3.0,혼자
e000627,0,0.5,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,나홀로 여행,e_e000627,2023-05-19,2023-05-21,대중교통 등,3,5,인천도시 역사관 및 센트럴파크,3,5.0,5.0,5.0,혼자
e000627,0,0.5,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,나홀로 여행,e_e000627,2023-05-19,2023-05-21,대중교통 등,3,5,인천시 송도지역축제,8,5.0,5.0,5.0,혼자
e000627,0,0.5,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,나홀로 여행,e_e000627,2023-05-19,2023-05-21,대중교통 등,3,5,송도센트럴파크,1,5.0,5.0,5.0,혼자
e007836,1,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.6666666666666666,자녀 동반 여행,e_e007836,2023-08-19,2023-08-20,,2,8,롯데 프리미엄 아울렛 이천점,4,4.0,4.0,4.0,가족
e007836,1,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.6666666666666666,자녀 동반 여행,e_e007836,2023-08-19,2023-08-20,,2,8,롯데 프리미엄 아울렛 이천점,4,4.0,4.0,4.0,가족
e012144,1,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,1.0,2인 가족 여행,e_e012144,2023-08-31,2023-09-01,대중교통 등,2,8,남대문시장 대도 상가,4,5.0,5.0,5.0,가족
e012144,1,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,1.0,2인 가족 여행,e_e012144,2023-08-31,2023-09-01,대중교통 등,2,8,포토 시그니처 명동,1,5.0,4.0,5.0,가족
e012144,1,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,1.0,2인 가족 여행,e_e012144,2023-08-31,2023-09-01,대중교통 등,2,8,남산 서울타워,1,5.0,5.0,5.0,가족
e011483,1,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.16666666666666666,1.0,2인 여행(가족 외),e_e011483,2023-08-26,2023-08-27,대중교통 등,2,8,그라운드 시 소 성수,3,4.0,3.0,3.0,친구
e011483,1,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.16666666666666666,1.0,2인 여행(가족 외),e_e011483,2023-08-26,2023-08-27,대중교통 등,2,8,공간 와디즈,4,4.0,4.0,4.0,친구
e011483,1,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.16666666666666666,1.0,2인 여행(가족 외),e_e011483,2023-08-26,2023-08-27,대중교통 등,2,8,픽닷,4,5.0,5.0,5.0,친구
e000346,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,3인 이상 여행(가족 외),e_e000346,2023-05-27,2023-05-28,자가용,2,5,하나개해수욕장,1,4.0,3.0,3.0,가족
e000346,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,3인 이상 여행(가족 외),e_e000346,2023-05-27,2023-05-28,자가용,2,5,하나개해수욕장,1,4.0,3.0,3.0,가족
e003929,1,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,나홀로 여행,e_e003929,2023-07-22,2023-07-23,자가용,2,7,키자니아 서울,13,4.0,3.0,4.0,혼자
e007231,1,1.0,0.16666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,2인 여행(가족 외),e_e007231,2023-08-19,2023-08-20,대중교통 등,2,8,고척스카이돔 전면 광장,3,4.0,4.0,4.0,친구
e007231,1,1.0,0.16666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,2인 여행(가족 외),e_e007231,2023-08-19,2023-08-20,대중교통 등,2,8,서울아트 책 보고,13,5.0,4.0,5.0,친구
e007231,1,1.0,0.16666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,2인 여행(가족 외),e_e007231,2023-08-19,2023-08-20,대중교통 등,2,8,서울동물복지 지원센터구로,12,4.0,3.0,3.0,친구
e007231,1,1.0,0.16666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,2인 여행(가족 외),e_e007231,2023-08-19,2023-08-20,대중교통 등,2,8,서울특별시 교육청 과학전시관 남부분관,13,3.0,4.0,3.0,친구
e007231,1,1.0,0.16666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,2인 여행(가족 외),e_e007231,2023-08-19,2023-08-20,대중교통 등,2,8,구로구청,12,4.0,3.0,3.0,친구
e006884,0,0.25,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,2인 가족 여행,e_e006884,2023-08-20,2023-08-21,,2,8,소소 온기,6,4.0,4.0,4.0,가족
e006884,0,0.25,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,2인 가족 여행,e_e006884,2023-08-20,2023-08-21,,2,8,족발 구역 마석점,4,4.0,4.0,4.0,가족
e003449,1,1.0,0.0,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,2인 여행(가족 외),e_e003449,2023-06-17,2023-06-18,자가용,2,6,백운계곡,1,5.0,5.0,5.0,친구
e003449,1,1.0,0.0,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,2인 여행(가족 외),e_e003449,2023-06-17,2023-06-18,자가용,2,6,의정부 제일시장,4,4.0,5.0,4.0,친구
e001544,1,0.25,0.5,0.0,0.0,1.0,0.0,1.0,2인 가족 여행,e_e001544,2023-06-04,2023-06-05,대중교통 등,2,6,장안문,2,5.0,5.0,5.0,가족
e001544,1,0.25,0.5,0.0,0.0,1.0,0.0,1.0,2인 가족 여행,e_e001544,2023-06-04,2023-06-05,대중교통 등,2,6,방화수류정,2,5.0,5.0,5.0,가족
e001544,1,0.25,0.5,0.0,0.0,1.0,0.0,1.0,2인 가족 여행,e_e001544,2023-06-04,2023-06-05,대중교통 등,2,6,행궁동 벽화마을,2,5.0,5.0,5.0,가족
e001544,1,0.25,0.5,0.0,0.0,1.0,0.0,1.0,2인 가족 여행,e_e001544,2023-06-04,2023-06-05,대중교통 등,2,6,화성행궁,2,5.0,5.0,5.0,가족
e010174,1,0.0,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2인 여행(가족 외),e_e010174,2023-08-26,2023-08-27,대중교통 등,2,8,SETEC,8,4.0,3.0,4.0,친구
e010174,1,0.0,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2인 여행(가족 외),e_e010174,2023-08-26,2023-08-27,대중교통 등,2,8,바운스 트램펄린 파크 삼성센터,6,5.0,4.0,5.0,친구
e010174,1,0.0,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2인 여행(가족 외),e_e010174,2023-08-26,2023-08-27,대중교통 등,2,8,배스킨라빈스 파르나스 몰 점,4,5.0,5.0,4.0,친구
e010174,1,0.0,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2인 여행(가족 외),e_e010174,2023-08-26,2023-08-27,대중교통 등,2,8,애니팝 보드게임 만화카페,3,4.0,5.0,3.0,친구
e006179,1,0.25,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,2인 여행(가족 외),e_e006179,2023-08-07,2023-08-10,자가용,4,8,국기원,2,3.0,2.0,3.0,가족
e006179,1,0.25,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,2인 여행(가족 외),e_e006179,2023-08-07,2023-08-10,자가용,4,8,천년동안도,3,3.0,3.0,3.0,가족
e006179,1,0.25,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,1.0,2인 여행(가족 외),e_e006179,2023-08-07,2023-08-10,자가용,4,8,볼보 자동차 강남 시네 사전 시장(에이치 모터스),4,5.0,3.0,4.0,가족
e003381,1,0.25,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,2인 여행(가족 외),e_e003381,2023-06-17,2023-06-18,자가용,2,6,카페 모아이,4,4.0,3.0,3.0,친구
e003381,1,0.25,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.8333333333333334,2인 여행(가족 외),e_e003381,2023-06-17,2023-06-18,자가용,2,6,아침고요 수목원,1,5.0,4.0,5.0,친구
e009505,0,0.25,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,2인 여행(가족 외),e_e009505,2023-08-26,2023-08-27,자가용,2,8,장흥 참숯가마,13,4.0,4.0,4.0,친구
e009505,0,0.25,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,2인 여행(가족 외),e_e009505,2023-08-26,2023-08-27,자가용,2,8,브루다 양주,4,4.0,4.0,4.0,친구
e007871,1,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.8333333333333334,자녀 동반 여행,e_e007871,2023-08-27,2023-08-28,,2,8,서울역사박물관,2,5.0,5.0,5.0,가족
e007871,1,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.8333333333333334,자녀 동반 여행,e_e007871,2023-08-27,2023-08-28,,2,8,서울역사박물관,2,5.0,5.0,5.0,가족
e007871,1,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.8333333333333334,자녀 동반 여행,e_e007871,2023-08-27,2023-08-28,,2,8,서대문형무소 역사관,2,5.0,5.0,5.0,가족
e007871,1,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.8333333333333334,자녀 동반 여행,e_e007871,2023-08-27,2023-08-28,,2,8,서대문형무소 역사관,2,5.0,5.0,5.0,가족
e007871,1,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.8333333333333334,자녀 동반 여행,e_e007871,2023-08-27,2023-08-28,,2,8,국립 대한민국임시정부기념관,2,5.0,5.0,5.0,가족
e007871,1,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.0,0.8333333333333334,자녀 동반 여행,e_e007871,2023-08-27,2023-08-28,,2,8,국립 대한민국임시정부기념관,2,5.0,5.0,5.0,가족
e007583,0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,2인 여행(가족 외),e_e007583,2023-08-24,2023-08-25,대중교통 등,2,8,아이파크몰 용산점,4,5.0,5.0,5.0,친구
e002045,0,0.25,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,2인 여행(가족 외),e_e002045,2023-06-05,2023-06-07,자가용,3,6,시흥갯골생태공원,1,5.0,4.0,4.0,친구
e002045,0,0.25,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,2인 여행(가족 외),e_e002045,2023-06-05,2023-06-07,자가용,3,6,시흥 프리미엄 아울렛,4,5.0,4.0,4.0,친구
e002045,0,0.25,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,2인 여행(가족 외),e_e002045,2023-06-05,2023-06-07,자가용,3,6,아산스파비스,6,4.0,4.0,4.0,친구
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,롯데 아울렛 서울역점,4,4.0,3.0,4.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,롯데 아울렛 서울역점,4,4.0,3.0,4.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,롯데 아울렛 서울역점,4,4.0,3.0,4.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,더 플라자 별관,5,5.0,5.0,5.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,더 플라자 별관,5,5.0,5.0,5.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,더 플라자 별관,5,5.0,5.0,5.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,덕수궁,2,5.0,5.0,5.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,덕수궁,2,5.0,5.0,5.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,덕수궁,2,5.0,5.0,5.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,숭례문,2,5.0,5.0,5.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,숭례문,2,5.0,5.0,5.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,숭례문,2,5.0,5.0,5.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,더 플라자 별관,5,5.0,5.0,5.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,더 플라자 별관,5,5.0,5.0,5.0,가족
e001251,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.8333333333333334,0.5,0.16666666666666666,자녀 동반 여행,e_e001251,2023-05-28,2023-05-30,대중교통 등,3,5,더 플라자 별관,5,5.0,5.0,5.0,가족
e003409,1,0.25,0.0,0.0,0.5,0.5,1.0,1.0,2인 여행(가족 외),e_e003409,2023-06-18,2023-06-20,대중교통 등,3,6,그라운드 시 소 성수,3,5.0,5.0,5.0,친구
e003409,1,0.25,0.0,0.0,0.5,0.5,1.0,1.0,2인 여행(가족 외),e_e003409,2023-06-18,2023-06-20,대중교통 등,3,6,섬세 테라리엄,13,4.0,2.0,4.0,친구
e003409,1,0.25,0.0,0.0,0.5,0.5,1.0,1.0,2인 여행(가족 외),e_e003409,2023-06-18,2023-06-20,대중교통 등,3,6,서래섬,1,5.0,5.0,5.0,친구
e003409,1,0.25,0.0,0.0,0.5,0.5,1.0,1.0,2인 여행(가족 외),e_e003409,2023-06-18,2023-06-20,대중교통 등,3,6,위글위글 도산 플래그십 스토어,4,5.0,5.0,5.0,친구
e003409,1,0.25,0.0,0.0,0.5,0.5,1.0,1.0,2인 여행(가족 외),e_e003409,2023-06-18,2023-06-20,대중교통 등,3,6,탬버린즈하우스 도산,4,3.0,3.0,3.0,친구
e003870,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,3대 동반 여행(친척 포함),e_e003870,2023-06-24,2023-06-26,자가용,3,6,화담숲,1,4.0,3.0,4.0,가족
e003870,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,3대 동반 여행(친척 포함),e_e003870,2023-06-24,2023-06-26,자가용,3,6,화담숲,1,4.0,3.0,4.0,기타
e003870,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,3대 동반 여행(친척 포함),e_e003870,2023-06-24,2023-06-26,자가용,3,6,화담숲,1,4.0,3.0,4.0,기타
e003870,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,3대 동반 여행(친척 포함),e_e003870,2023-06-24,2023-06-26,자가용,3,6,화담숲,1,4.0,3.0,4.0,가족
e003870,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,3대 동반 여행(친척 포함),e_e003870,2023-06-24,2023-06-26,자가용,3,6,화담숲,1,4.0,3.0,4.0,가족
e003870,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,3대 동반 여행(친척 포함),e_e003870,2023-06-24,2023-06-26,자가용,3,6,열미계곡,6,4.0,4.0,4.0,가족
e003870,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,3대 동반 여행(친척 포함),e_e003870,2023-06-24,2023-06-26,자가용,3,6,열미계곡,6,4.0,4.0,4.0,기타
e003870,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,3대 동반 여행(친척 포함),e_e003870,2023-06-24,2023-06-26,자가용,3,6,열미계곡,6,4.0,4.0,4.0,기타
e003870,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,3대 동반 여행(친척 포함),e_e003870,2023-06-24,2023-06-26,자가용,3,6,열미계곡,6,4.0,4.0,4.0,가족
e003870,0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,3대 동반 여행(친척 포함),e_e003870,2023-06-24,2023-06-26,자가용,3,6,열미계곡,6,4.0,4.0,4.0,가족
