TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,VISIT_AREA_NM,TRAVEL_PERSONA
g001625,여,50,2인 가족 여행,06,천안호두 휴게소 부산방향,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션
g001627,남,40,부모 동반 여행,06,꽃 피는 산골,충청권 방문/충청권 거주/39세 이하/부모 동반/일반미션
g001627,남,40,부모 동반 여행,06,수생식물학습원,충청권 방문/충청권 거주/39세 이하/부모 동반/일반미션
g001630,여,20,2인 가족 여행,06,팜카밀레 허브농원,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션
g001630,여,20,2인 가족 여행,06,두부랑 흑돼지,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션
g001630,여,20,2인 가족 여행,06,밀린 앤코,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션
g001630,여,20,2인 가족 여행,06,만리포해수욕장,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션
g001630,여,20,2인 가족 여행,06,이마트 24 태안 청포대점,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션
g001630,여,20,2인 가족 여행,06,어촌 밥상,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션
g001630,여,20,2인 가족 여행,06,백합 펜션,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션
g001630,여,20,2인 가족 여행,06,만리포 전망타워,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션
g001630,여,20,2인 가족 여행,06,태안 버스터미널,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션
g001630,여,20,2인 가족 여행,06,천리포수목원,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션
g001630,여,20,2인 가족 여행,06,청포대해수욕장,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션
g001640,여,50,자녀 동반 여행,06,행담도 휴게소 양방향,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001640,여,50,자녀 동반 여행,06,대천휴게소 서울 방향,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001640,여,50,자녀 동반 여행,06,낚시쿤,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001640,여,50,자녀 동반 여행,06,서해바다 할인마트,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001640,여,50,자녀 동반 여행,06,짚트랙 코리아,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001640,여,50,자녀 동반 여행,06,대천해수욕장,충남 방문/거주지 구분 없음/40세 이상/특별미션
g001644,여,30,2인 여행(가족 외),06,동학사계곡,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001644,여,30,2인 여행(가족 외),06,공주 산성시장,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001644,여,30,2인 여행(가족 외),06,공산성,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001644,여,30,2인 여행(가족 외),06,미르 섬,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001644,여,30,2인 여행(가족 외),06,공주 호텔,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001644,여,30,2인 여행(가족 외),06,에잇 플로,충청권 방문/충청권 거주/39세 이하/커플/일반미션
g001645,남,50,자녀 동반 여행,06,백합 식당,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션
g001645,남,50,자녀 동반 여행,06,정읍 녹두장군휴게소 천안 방향 전기차 충전소,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션
g001645,남,50,자녀 동반 여행,06,이서휴게소 순천방향,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션
g001645,남,50,자녀 동반 여행,06,해피 트리 펜션 호텔 격포 호텔,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션
g001645,남,50,자녀 동반 여행,06,굽네치킨 변산 격포점,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션
g001645,남,50,자녀 동반 여행,06,막내 수산,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션
g001645,남,50,자녀 동반 여행,06,채석강,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션
g001645,남,50,자녀 동반 여행,06,부안 맛집 다해 꽃게장,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션
g001645,남,50,자녀 동반 여행,06,쇼트 앤드,전라권 방문/호남권 외 거주/40세 이상/자녀동반/일반미션
