VISIT_AREA_ID,TRAVELER_ID,VISIT_AREA_NM,VISIT_START_YMD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION
2306030006,f_f000275,금진 해변,2023-06-03,4.0,4.0,4.0
2306030007,f_f000275,탑스 테인 리스강 호텔,2023-06-03,5.0,5.0,5.0
2306040001,f_f000275,대영 충전소,2023-06-04,3.0,3.0,3.0
2306040003,f_f000275,카페 하버,2023-06-04,4.0,4.0,3.0
2306040004,f_f000275,무릉 계곡 관광지,2023-06-04,5.0,5.0,5.0
2306040005,f_f000275,행복한 섬길,2023-06-04,4.0,4.0,4.0
2306040006,f_f000275,본전해물아구찜,2023-06-04,5.0,4.0,4.0
2306040007,f_f000275,탑스 테인 리스강 호텔,2023-06-04,5.0,4.0,4.0
2306050001,f_f000275,늘 해 빚,2023-06-05,5.0,4.0,5.0
2306050002,f_f000275,무릉 별유천지,2023-06-05,4.0,3.0,3.0
2306050003,f_f000275,추암 촛대바위,2023-06-05,4.0,3.0,4.0
2306050004,f_f000275,미인폭포,2023-06-05,5.0,4.0,5.0
2306050005,f_f000275,화평 식당,2023-06-05,5.0,4.0,4.0
2306050006,f_f000275,하남 드림 휴게소,2023-06-05,4.0,3.0,3.0
2305270002,f_f000278,강릉 동화 가든 본점,2023-05-27,5.0,5.0,5.0
2305270003,f_f000278,강문해변,2023-05-27,5.0,5.0,5.0
2305270004,f_f000278,경포해수욕장,2023-05-27,5.0,5.0,5.0
2305270005,f_f000278,경포호,2023-05-27,5.0,5.0,5.0
2305270006,f_f000278,테라로사 경포호수점,2023-05-27,5.0,5.0,5.0
2305270008,f_f000278,허균 허난설헌 기념관,2023-05-27,3.0,3.0,3.0
2305270009,f_f000278,이디야커피 세인트존스 경포 호텔점,2023-05-27,4.0,5.0,5.0
2305270010,f_f000278,런닝맨 강릉점,2023-05-27,5.0,5.0,5.0
2305270011,f_f000278,초당 11,2023-05-27,3.0,2.0,3.0
2305270012,f_f000278,디베이스,2023-05-27,5.0,5.0,5.0
2305270013,f_f000278,강릉 중앙시장,2023-05-27,5.0,5.0,5.0
2305270014,f_f000278,강릉역,2023-05-27,5.0,5.0,5.0
2306030002,f_f000279,태화강 국가 정원 십 리 대숲,2023-06-03,4.0,4.0,5.0
2306030003,f_f000279,태화강 국가 정원,2023-06-03,5.0,5.0,5.0
2306030004,f_f000279,행루즈 버거,2023-06-03,4.0,4.0,4.0
2306030005,f_f000279,슬도,2023-06-03,4.0,3.0,4.0
2306030006,f_f000279,오브리,2023-06-03,4.0,3.0,4.0
2305260002,f_f000280,호텔 프리마베라 In BUSAN,2023-05-26,3.0,3.0,3.0
2305260003,f_f000280,부산 초량 밀면,2023-05-26,4.0,4.0,4.0
2305260004,f_f000280,태종대,2023-05-26,4.0,4.0,4.0
2305260006,f_f000280,진미 횟집,2023-05-26,5.0,4.0,4.0
2305260007,f_f000280,광안리,2023-05-26,4.0,4.0,4.0
2305260008,f_f000280,닭발의 지존,2023-05-26,3.0,2.0,2.0
2305270001,f_f000280,동백 섬 누리마루 apec 하우스,2023-05-27,5.0,4.0,5.0
2305270002,f_f000280,해운대해수욕장,2023-05-27,5.0,4.0,5.0
2305270003,f_f000280,금수복국 해운대본점,2023-05-27,4.0,4.0,4.0
2305270004,f_f000280,스로잉 클라우드,2023-05-27,4.0,4.0,4.0
2305270005,f_f000280,해운대 달맞이 공원,2023-05-27,4.0,4.0,4.0
2305270006,f_f000280,백화 양 곱창 5호,2023-05-27,4.0,4.0,4.0
2305270008,f_f000280,더 휴식 아늑 호텔 부산 남포점,2023-05-27,5.0,5.0,5.0
2305270009,f_f000280,국제시장,2023-05-27,4.0,4.0,4.0
2305280001,f_f000280,흰 여울 문화마을,2023-05-28,5.0,5.0,5.0
2305280002,f_f000280,해빙 모멘트,2023-05-28,5.0,5.0,5.0
2305280003,f_f000280,18번 완당집,2023-05-28,5.0,5.0,5.0
2305280004,f_f000280,광복로 패션거리,2023-05-28,4.0,4.0,4.0
2306020002,f_f000281,이화 식당,2023-06-02,5.0,4.0,4.0
2306020003,f_f000281,하회 세계 탈 박물관,2023-06-02,4.0,2.0,4.0
2306020004,f_f000281,안동 하회마을,2023-06-02,5.0,5.0,5.0
2306020005,f_f000281,부용대,2023-06-02,5.0,5.0,5.0
2306020006,f_f000281,단호샌드파크 캠핑장,2023-06-02,5.0,5.0,5.0
2306030001,f_f000281,안동 파크호텔,2023-06-03,3.0,2.0,2.0
2306030002,f_f000281,웅부공원,2023-06-03,5.0,5.0,5.0
2306030003,f_f000281,빽다방 안동문화의 거리점,2023-06-03,4.0,3.0,3.0
2306030005,f_f000281,중앙 문화의 거리 공영주차장,2023-06-03,5.0,5.0,5.0
2306030007,f_f000281,모디 684,2023-06-03,5.0,5.0,5.0
2306030008,f_f000281,안동 파크호텔,2023-06-03,3.0,2.0,2.0
2306030009,f_f000281,서울식당,2023-06-03,5.0,5.0,5.0
2306030010,f_f000281,백조공원 음악 분수,2023-06-03,5.0,5.0,5.0
2306030011,f_f000281,안동문화의 거리,2023-06-03,5.0,5.0,5.0
2306030013,f_f000281,안동 파크호텔,2023-06-03,3.0,2.0,2.0
2306040001,f_f000281,신선 식당,2023-06-04,5.0,5.0,5.0
2306040002,f_f000281,안동 중앙 신시장,2023-06-04,5.0,5.0,5.0
2305270002,f_f000282,참나무 숯불닭갈비 막국수,2023-05-27,4.0,3.0,3.0
2305270003,f_f000282,그로우 딥,2023-05-27,5.0,5.0,5.0
2305270004,f_f000282,아야진해수욕장,2023-05-27,5.0,5.0,5.0
2305270005,f_f000282,강원도 홍천군 두촌면 역 내러 가리산 교차로 근방,2023-05-27,5.0,5.0,5.0
2305270006,f_f000282,속초관광수산시장,2023-05-27,5.0,5.0,5.0
2305270007,f_f000282,대포항 수산시장,2023-05-27,5.0,5.0,5.0
2305270008,f_f000282,꾸다 펜션,2023-05-27,5.0,5.0,5.0
2305280001,f_f000282,영식이네 순대 국밥,2023-05-28,5.0,5.0,5.0
2305280002,f_f000282,낙산사,2023-05-28,5.0,5.0,5.0
2305280003,f_f000282,카페 소돌엔,2023-05-28,5.0,5.0,5.0
2305280004,f_f000282,도깨비 촬영지,2023-05-28,5.0,5.0,5.0
2305280005,f_f000282,스카이베이 호텔 경포,2023-05-28,5.0,5.0,5.0
2305280006,f_f000282,톰 비스트로,2023-05-28,5.0,5.0,5.0
2305280007,f_f000282,경포해수욕장,2023-05-28,5.0,5.0,5.0
2305280008,f_f000282,영덕대게 횟집,2023-05-28,5.0,5.0,5.0
2305280009,f_f000282,스카이베이 호텔 경포,2023-05-28,5.0,5.0,5.0
2305290001,f_f000282,쉘 팩토리,2023-05-29,5.0,5.0,5.0
2305290002,f_f000282,강릉에 컷,2023-05-29,5.0,5.0,5.0
2305290003,f_f000282,강릉원예농협 하나로마트 초당점,2023-05-29,5.0,5.0,5.0
2305290004,f_f000282,월정사,2023-05-29,5.0,5.0,5.0
2305290005,f_f000282,춘천 닭갈비,2023-05-29,5.0,5.0,5.0
2305190002,f_f000293,신세계백화점 대구점,2023-05-19,5.0,5.0,4.0
2305190003,f_f000293,히로텔,2023-05-19,4.0,4.0,3.0
2305190004,f_f000293,대구근대역사관,2023-05-19,4.0,4.0,4.0
2305190005,f_f000293,히로텔,2023-05-19,4.0,3.0,3.0
2305190006,f_f000293,머냐 삼겹살,2023-05-19,4.0,4.0,4.0
2305190007,f_f000293,바바리,2023-05-19,4.0,5.0,4.0
2305190011,f_f000293,히로텔,2023-05-19,3.0,3.0,3.0
2305200001,f_f000293,솔라리아니시테츠호텔 부산점,2023-05-20,5.0,5.0,5.0
2305200002,f_f000293,조개 공장 서면점,2023-05-20,4.0,3.0,3.0
2305200003,f_f000293,루에다 클럽,2023-05-20,5.0,5.0,5.0
2305200004,f_f000293,솔라리아니시테츠호텔 부산점,2023-05-20,5.0,5.0,5.0
2305210002,f_f000293,부산역,2023-05-21,4.0,4.0,4.0
2305190002,f_f000296,서울역,2023-05-19,5.0,5.0,5.0
2305190003,f_f000296,신경주역,2023-05-19,5.0,5.0,5.0
2305190004,f_f000296,국립경주박물관,2023-05-19,5.0,5.0,5.0
2305190005,f_f000296,황련단길,2023-05-19,4.0,3.0,4.0
2305190006,f_f000296,스테이 더 나이트,2023-05-19,5.0,3.0,4.0
2305190007,f_f000296,대릉원,2023-05-19,3.0,2.0,3.0
2305190009,f_f000296,스테이 더 나이트,2023-05-19,4.0,3.0,4.0
2305200002,f_f000296,카페 메이플,2023-05-20,5.0,5.0,5.0
2305200003,f_f000296,불국사,2023-05-20,5.0,5.0,5.0
2305200004,f_f000296,신라역사과학관,2023-05-20,5.0,3.0,5.0
2305200005,f_f000296,경주 보문관광단지,2023-05-20,4.0,3.0,3.0
2305200006,f_f000296,스테이 더 나이트,2023-05-20,4.0,4.0,4.0
2305200007,f_f000296,황련단길,2023-05-20,4.0,3.0,3.0
2305200008,f_f000296,동궁과 월지,2023-05-20,5.0,5.0,5.0
2305200009,f_f000296,스테이 더 나이트,2023-05-20,4.0,3.0,4.0
2305210001,f_f000296,황련단길,2023-05-21,4.0,3.0,3.0
2305210003,f_f000296,신경주역,2023-05-21,4.0,4.0,4.0
2305210004,f_f000296,서울역,2023-05-21,4.0,4.0,4.0
2305200002,f_f000297,경주 감은사지 맞은편 노지 캠핑,2023-05-20,5.0,5.0,5.0
2305200003,f_f000297,불국사 밀면,2023-05-20,5.0,5.0,5.0
2305210001,f_f000297,풍뎅이 호스텔,2023-05-21,5.0,5.0,5.0
2305210002,f_f000297,너드,2023-05-21,5.0,5.0,5.0
2305210003,f_f000297,경주 문무대왕릉,2023-05-21,5.0,5.0,5.0
2305210004,f_f000297,양북 시장,2023-05-21,5.0,5.0,5.0
2305210005,f_f000297,녹음제과,2023-05-21,5.0,5.0,5.0
2305210006,f_f000297,경주 손칼국수,2023-05-21,5.0,5.0,5.0
2305210007,f_f000297,경주월드,2023-05-21,5.0,5.0,5.0
2305210009,f_f000297,맷돌순두부,2023-05-21,5.0,5.0,5.0
2305210010,f_f000297,천마총,2023-05-21,5.0,5.0,5.0
2305220002,f_f000297,국립경주박물관,2023-05-22,5.0,5.0,5.0
2305220003,f_f000297,분황사,2023-05-22,5.0,5.0,5.0
2305220004,f_f000297,커피 플레이스,2023-05-22,5.0,5.0,5.0
2305220005,f_f000297,함양집,2023-05-22,3.0,3.0,3.0
2305190002,f_f000298,굿모닝 호텔,2023-05-19,5.0,5.0,5.0
2305190003,f_f000298,포크니 테이블,2023-05-19,5.0,3.0,5.0
2305190004,f_f000298,속초해수욕장,2023-05-19,5.0,5.0,5.0
2305200001,f_f000298,굿모닝 호텔,2023-05-20,5.0,5.0,5.0
2305200002,f_f000298,굿모닝 호텔,2023-05-20,3.0,3.0,3.0
2305200004,f_f000298,코개러지,2023-05-20,5.0,5.0,5.0
2305200005,f_f000298,서피 비치,2023-05-20,5.0,5.0,5.0
2305200006,f_f000298,하조대 전망대,2023-05-20,5.0,5.0,5.0
2305200007,f_f000298,수산항,2023-05-20,5.0,5.0,5.0
2305200008,f_f000298,흥부네 밥상,2023-05-20,5.0,5.0,5.0
2305200009,f_f000298,청초호유원지,2023-05-20,5.0,5.0,5.0
2305200010,f_f000298,청초 숯불갈비,2023-05-20,4.0,4.0,4.0
2305200011,f_f000298,파스쿠찌 베룸빡점,2023-05-20,5.0,5.0,5.0
2305210002,f_f000298,속초관광수산시장,2023-05-21,5.0,5.0,5.0
2305210003,f_f000298,시장 골목식당,2023-05-21,3.0,3.0,3.0
2305210004,f_f000298,속초관광수산시장,2023-05-21,5.0,5.0,5.0
2305210005,f_f000298,개배 선착장,2023-05-21,5.0,5.0,5.0
2305210006,f_f000298,아바이마을,2023-05-21,5.0,5.0,5.0
2305210007,f_f000298,동달 속초,2023-05-21,5.0,5.0,5.0
2305210008,f_f000298,앤커이 스토리,2023-05-21,5.0,5.0,5.0
2305190002,f_f000301,천안아산역,2023-05-19,4.0,4.0,4.0
2305190003,f_f000301,부산역,2023-05-19,4.0,4.0,4.0
2305190004,f_f000301,초량 밀면,2023-05-19,5.0,4.0,5.0
2305190005,f_f000301,플레어 드 블랑,2023-05-19,4.0,4.0,5.0
2305190006,f_f000301,신세계백화점 센텀시티점,2023-05-19,5.0,5.0,5.0
2305190007,f_f000301,아이 러브 유 요트,2023-05-19,4.0,4.0,4.0
2305190008,f_f000301,땅땅 치킨 부산 해운대점,2023-05-19,4.0,4.0,4.0
2305190009,f_f000301,플레어 드 블랑,2023-05-19,4.0,4.0,4.0
2305200001,f_f000301,해운대해수욕장,2023-05-20,4.0,4.0,4.0
2305200002,f_f000301,그랜드 엘시티 레지던스,2023-05-20,5.0,5.0,5.0
2305200003,f_f000301,새 아침 맛집,2023-05-20,4.0,4.0,4.0
2305200004,f_f000301,스타벅스 팔래스 시즈점,2023-05-20,4.0,4.0,4.0
2305200005,f_f000301,이마트 해운대점,2023-05-20,4.0,4.0,4.0
2305200006,f_f000301,칸 마트 엘시티점,2023-05-20,4.0,4.0,4.0
2305200007,f_f000301,그랜드 엘시티 레지던스,2023-05-20,5.0,5.0,5.0
2305210001,f_f000301,해 밥 해운대점,2023-05-21,3.0,2.0,2.0
2305210002,f_f000301,스타벅스 해운대역점,2023-05-21,4.0,4.0,4.0
2305210003,f_f000301,캥거루 포인트,2023-05-21,5.0,5.0,5.0
2305210004,f_f000301,부산역,2023-05-21,5.0,5.0,5.0
2305210005,f_f000301,평택역 1호선,2023-05-21,4.0,4.0,4.0
2305200002,f_f000304,가얏고 감자탕 고성점,2023-05-20,4.0,3.0,3.0
2305200003,f_f000304,고성 다이노 캠핑장,2023-05-20,5.0,4.0,4.0
2305210001,f_f000304,두포리 방파제,2023-05-21,4.0,5.0,4.0
2305210002,f_f000304,고성 다이노 캠핑장,2023-05-21,4.0,4.0,4.0
2305210003,f_f000304,고성시장,2023-05-21,5.0,5.0,5.0
2305210004,f_f000304,고성 다이노 캠핑장,2023-05-21,5.0,5.0,5.0
2305220001,f_f000304,통영 짬뽕,2023-05-22,4.0,5.0,5.0
2305200002,f_f000311,하이원 그랜드호텔 컨벤션타워,2023-05-20,5.0,5.0,5.0
2305200003,f_f000311,경기 광주 휴게소 원주 방향,2023-05-20,4.0,4.0,4.0
2305200004,f_f000311,하이원 스카이 134 곤돌라 탑승 톱 오브 더 탑 정상 카페,2023-05-20,4.0,3.0,4.0
2305210002,f_f000311,더 가든,2023-05-21,3.0,3.0,3.0
2305210003,f_f000311,의림지,2023-05-21,5.0,4.0,5.0
2305310004,f_f000317,점포 사잇길,2023-05-31,5.0,5.0,5.0
2305300002,f_f000318,오창휴게소 하남방향,2023-05-30,4.0,4.0,4.0
2305300003,f_f000318,상이 재,2023-05-30,5.0,5.0,5.0
2305300004,f_f000318,곤드레만드레,2023-05-30,4.0,3.0,3.0
2305300005,f_f000318,아리랑 박물관,2023-05-30,5.0,5.0,5.0
2305300006,f_f000318,엔제리너스 정선농협점,2023-05-30,4.0,4.0,4.0
2305300007,f_f000318,상이재,2023-05-30,5.0,5.0,5.0
2305300008,f_f000318,컬투치킨 정선 사랑점,2023-05-30,3.0,3.0,3.0
2305310001,f_f000318,국수당 강원 정선점,2023-05-31,4.0,4.0,4.0
2305310002,f_f000318,청년 한식 정선점,2023-05-31,5.0,4.0,4.0
2305310003,f_f000318,정선 레일바이크,2023-05-31,5.0,5.0,5.0
2305310004,f_f000318,번영 식당,2023-05-31,5.0,5.0,5.0
2305310005,f_f000318,정선 가리왕산 케이블카 숙암역,2023-05-31,5.0,5.0,5.0
2305310006,f_f000318,오장폭포 주차장,2023-05-31,4.0,4.0,4.0
2305310008,f_f000318,다이소 정선점,2023-05-31,5.0,4.0,5.0
2305310009,f_f000318,GS25 정선 아리점,2023-05-31,5.0,5.0,5.0
2305310010,f_f000318,상이 재,2023-05-31,5.0,5.0,5.0
2306010001,f_f000318,회동 집,2023-06-01,5.0,5.0,5.0
2306010002,f_f000318,정선 남매 농산,2023-06-01,5.0,5.0,5.0
2306010003,f_f000318,빽다방 강원 정선점,2023-06-01,5.0,5.0,5.0
2306010004,f_f000318,로미지 안 가든,2023-06-01,5.0,5.0,5.0
2306010005,f_f000318,동원 막국수,2023-06-01,5.0,5.0,5.0
2305260003,f_f000319,부천 시청역 7호선,2023-05-26,4.0,5.0,3.0
2305260004,f_f000319,서울고속버스터미널(경부),2023-05-26,4.0,4.0,4.0
2305260005,f_f000319,선산휴게소 창원방향,2023-05-26,3.0,3.0,3.0
2305270002,f_f000319,한국산업인력공단 부산지역본부,2023-05-27,4.0,3.0,2.0
2305270003,f_f000319,김밥나라 율리점,2023-05-27,3.0,3.0,3.0
2305270005,f_f000319,마산 쪼개 창고,2023-05-27,4.0,5.0,5.0
2305270002,f_f000320,섬진강휴게소 부산방향,2023-05-27,4.0,4.0,4.0
2305270003,f_f000320,한일 횟집,2023-05-27,4.0,4.0,4.0
2305270004,f_f000320,일등도,2023-05-27,5.0,5.0,5.0
2305280001,f_f000320,비토 해양낚시공원,2023-05-28,4.0,4.0,4.0
2305280002,f_f000320,비토섬 한 마당,2023-05-28,5.0,5.0,5.0
2305280003,f_f000320,낙지 포항,2023-05-28,5.0,5.0,5.0
2305280004,f_f000320,비토 펜션,2023-05-28,4.0,4.0,4.0
2305280005,f_f000320,아르 비토 카페,2023-05-28,5.0,5.0,5.0
2305280006,f_f000320,별주부전테마파크,2023-05-28,3.0,3.0,3.0
2305280007,f_f000320,비토 펜션,2023-05-28,4.0,4.0,4.0
2305290001,f_f000320,비토 펜션 앞 갯벌,2023-05-29,4.0,4.0,4.0
2305290002,f_f000320,브런치 카페 함 베이글,2023-05-29,4.0,3.0,4.0
2305280002,f_f000323,경주 게스트하우스 프렌드,2023-05-28,5.0,5.0,5.0
2305280003,f_f000323,서울역,2023-05-28,5.0,5.0,5.0
2305280004,f_f000323,신경주역,2023-05-28,4.0,4.0,4.0
2305280005,f_f000323,대릉원,2023-05-28,5.0,5.0,5.0
2305280006,f_f000323,동궁과 월지,2023-05-28,3.0,3.0,4.0
2305280007,f_f000323,국립경주박물관,2023-05-28,5.0,5.0,5.0
2305280008,f_f000323,교동 집밥,2023-05-28,5.0,5.0,5.0
2305280009,f_f000323,커들리 하우스,2023-05-28,3.0,3.0,3.0
2305280010,f_f000323,대릉원,2023-05-28,4.0,5.0,5.0
2305290002,f_f000323,불국사,2023-05-29,5.0,5.0,5.0
2305290003,f_f000323,한국 대중음악 박물관,2023-05-29,4.0,4.0,4.0
2305290004,f_f000323,바니 베어뮤지엄,2023-05-29,5.0,5.0,5.0
2305290005,f_f000323,신경주역,2023-05-29,5.0,5.0,5.0
2305290006,f_f000323,서울역,2023-05-29,5.0,5.0,5.0
2305190002,f_f000324,김포국제공항 국내선,2023-05-19,5.0,5.0,5.0
2305190003,f_f000324,김해국제공항,2023-05-19,5.0,5.0,5.0
2305190004,f_f000324,롯데 렌터카 김해공항지점,2023-05-19,4.0,5.0,4.0
2305190005,f_f000324,수변 최고 돼지국밥 미포점,2023-05-19,5.0,5.0,5.0
2305190006,f_f000324,롯데월드 어드벤처 부산,2023-05-19,4.0,2.0,3.0
2305190007,f_f000324,우동집,2023-05-19,3.0,2.0,4.0
2305190008,f_f000324,기장시장,2023-05-19,3.0,2.0,3.0
2305190009,f_f000324,파라다이스호텔 부산,2023-05-19,5.0,4.0,5.0
2305190012,f_f000324,파라다이스호텔 부산,2023-05-19,5.0,5.0,5.0
2305200001,f_f000324,원조 전복죽,2023-05-20,4.0,4.0,4.0
2305200002,f_f000324,파라다이스호텔 부산,2023-05-20,5.0,5.0,5.0
2305200003,f_f000324,해운대해수욕장,2023-05-20,3.0,2.0,3.0
2305200004,f_f000324,온 더 플레이트,2023-05-20,5.0,4.0,5.0
2305200005,f_f000324,해운대해수욕장,2023-05-20,5.0,5.0,5.0
2305200006,f_f000324,세븐일레븐 부산 팔레드시즈 점,2023-05-20,3.0,3.0,3.0
2305200007,f_f000324,파라다이스호텔 부산,2023-05-20,5.0,5.0,5.0
2305210001,f_f000324,거대 갈비,2023-05-21,5.0,5.0,5.0
2305210002,f_f000324,부산과학체험관,2023-05-21,5.0,5.0,5.0
2305210003,f_f000324,아난티 힐튼 부산,2023-05-21,3.0,3.0,3.0
2305210004,f_f000324,롯데 렌터카 김해공항지점,2023-05-21,5.0,5.0,5.0
2305210005,f_f000324,김해공항주유소,2023-05-21,4.0,3.0,3.0
2305210006,f_f000324,김해국제공항 국내선 청사,2023-05-21,5.0,5.0,5.0
2305210008,f_f000324,김포국제공항 국내선,2023-05-21,5.0,5.0,5.0
2305280002,f_f000326,더 앤리조트 가든 온,2023-05-28,5.0,5.0,5.0
2305280003,f_f000326,동해 막국수,2023-05-28,5.0,5.0,5.0
2305280004,f_f000326,더 앤리조트,2023-05-28,5.0,5.0,5.0
2305290001,f_f000326,기사문해수욕장,2023-05-29,3.0,3.0,3.0
2305290002,f_f000326,양양전통시장,2023-05-29,5.0,5.0,5.0
2306060003,f_f000328,평사휴게소 부산방향,2023-06-06,5.0,5.0,5.0
2306060004,f_f000328,탑 마트 경주 동부점,2023-06-06,5.0,5.0,5.0
2306060005,f_f000328,경주읍성,2023-06-06,3.0,3.0,3.0
2306060006,f_f000328,허우짜 허 셰프의 웃기는 짜장,2023-06-06,5.0,5.0,5.0
2306060007,f_f000328,경주 제일 교회,2023-06-06,4.0,3.0,4.0
2306060008,f_f000328,금관총,2023-06-06,5.0,5.0,5.0
2306060009,f_f000328,황련단길,2023-06-06,5.0,5.0,5.0
2306060010,f_f000328,경주역사유적지구,2023-06-06,5.0,5.0,5.0
2306060011,f_f000328,국립경주박물관,2023-06-06,5.0,5.0,5.0
2306060012,f_f000328,친지 집,2023-06-06,5.0,5.0,5.0
2306060013,f_f000328,친구 집,2023-06-06,5.0,5.0,5.0
2306070002,f_f000328,친구 집,2023-06-07,5.0,5.0,5.0
2306070003,f_f000328,총각 짬뽕,2023-06-07,5.0,5.0,5.0
2306070004,f_f000328,오류고아라 해변,2023-06-07,5.0,5.0,5.0
2306070005,f_f000328,친구 집,2023-06-07,5.0,5.0,5.0
2306070006,f_f000328,친지 집,2023-06-07,5.0,5.0,5.0
2306070007,f_f000328,경주 보문관광단지,2023-06-07,5.0,5.0,5.0
2306070009,f_f000328,송대말 등 대,2023-06-07,5.0,5.0,5.0
2306080002,f_f000328,해운 대회 식당,2023-06-08,5.0,5.0,5.0
2306080003,f_f000328,칠포해수욕장,2023-06-08,5.0,5.0,5.0
2306080004,f_f000328,포토피아,2023-06-08,5.0,5.0,5.0
2306080005,f_f000328,이가리 닻 전망대,2023-06-08,5.0,5.0,5.0
2306080006,f_f000328,청송 휴게소 청주 방향,2023-06-08,5.0,5.0,5.0
2306080007,f_f000328,속리산 휴게소 청원 방향,2023-06-08,5.0,5.0,5.0
2305180002,f_f000332,홍천인 조화로 구이,2023-05-18,4.0,5.0,4.0
2305180003,f_f000332,주문진항,2023-05-18,4.0,5.0,3.0
2305180005,f_f000332,컨피네스 오션 스위트,2023-05-18,5.0,5.0,5.0
2305190001,f_f000332,개두룹장칼국수,2023-05-19,5.0,5.0,4.0
2305190002,f_f000332,곳,2023-05-19,4.0,4.0,4.0
2305190003,f_f000332,원주 자유시장,2023-05-19,5.0,5.0,4.0
2305200002,f_f000333,해운대 모래축제,2023-05-20,4.0,3.0,4.0
2305200003,f_f000333,그랜드 조선부산 아리아,2023-05-20,5.0,4.0,4.0
2305200004,f_f000333,해운대 구남로,2023-05-20,4.0,4.0,4.0
2305200005,f_f000333,그랜드 엘시티 레지던스,2023-05-20,4.0,5.0,5.0
2305210001,f_f000333,막내딸 집 건어물 연지점,2023-05-21,3.0,2.0,4.0
2305210003,f_f000333,차오란,2023-05-21,3.0,4.0,4.0
2305210004,f_f000333,동백섬,2023-05-21,5.0,5.0,5.0
2305210006,f_f000333,해운대 원조할미 국밥,2023-05-21,4.0,2.0,4.0
2305210007,f_f000333,그랜드 엘시티 레지던스,2023-05-21,4.0,5.0,5.0
2305210008,f_f000333,더베이,2023-05-21,4.0,4.0,4.0
2305220002,f_f000333,해운대 블루라인파크 미포 정거장,2023-05-22,5.0,5.0,5.0
2305270002,f_f000334,오창휴게소 주유소 통영방향,2023-05-27,3.0,2.0,2.0
2305270003,f_f000334,통영 해상택시,2023-05-27,5.0,4.0,4.0
2305270004,f_f000334,도남 식당,2023-05-27,4.0,4.0,4.0
2305270005,f_f000334,오미자 꿀빵 본점,2023-05-27,5.0,5.0,5.0
2305270006,f_f000334,포르투나 호텔,2023-05-27,4.0,4.0,4.0
2305270007,f_f000334,통영중앙전통시장,2023-05-27,3.0,3.0,3.0
2305270008,f_f000334,포르투나 호텔,2023-05-27,4.0,4.0,4.0
2305280001,f_f000334,통영 케이블카,2023-05-28,4.0,4.0,4.0
2305280002,f_f000334,뚱보 할미 김밥 집,2023-05-28,4.0,4.0,4.0
2305280003,f_f000334,조선 군선,2023-05-28,4.0,4.0,4.0
2305280004,f_f000334,충렬사,2023-05-28,4.0,3.0,4.0
2305280005,f_f000334,통영 삼도수군통제영,2023-05-28,5.0,5.0,5.0
2305280006,f_f000334,도야 거제 가족호텔,2023-05-28,3.0,3.0,3.0
2305280007,f_f000334,더 꽃,2023-05-28,4.0,4.0,4.0
2305280008,f_f000334,짹짹 커피,2023-05-28,5.0,5.0,5.0
2305280009,f_f000334,도야 거제 가족호텔,2023-05-28,3.0,3.0,3.0
2305290001,f_f000334,스푼 분식,2023-05-29,4.0,4.0,4.0
2305290002,f_f000334,거제 학동몽돌해변,2023-05-29,4.0,4.0,4.0
2305290003,f_f000334,바람의 언덕,2023-05-29,5.0,5.0,5.0
2305290004,f_f000334,카페 과르네리,2023-05-29,5.0,5.0,5.0
2305290005,f_f000334,금산인삼랜드 휴게소,2023-05-29,3.0,3.0,3.0
2305190002,f_f000336,서울역,2023-05-19,5.0,5.0,5.0
2305190003,f_f000336,부산역,2023-05-19,5.0,5.0,5.0
2305190004,f_f000336,초량 차이나타운,2023-05-19,5.0,5.0,5.0
2305190005,f_f000336,토요코인 호텔 부산역 1호점,2023-05-19,5.0,5.0,5.0
2305190006,f_f000336,토요코인 호텔 부산역 1호점,2023-05-19,5.0,5.0,5.0
2305200001,f_f000336,해운대해수욕장,2023-05-20,5.0,5.0,5.0
2305200002,f_f000336,더 브리지,2023-05-20,5.0,5.0,5.0
2305200003,f_f000336,토요코인 호텔 부산 해운대 2호점,2023-05-20,5.0,5.0,5.0
