TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_3,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,CLUSTER,CLUSTER_NEW
f001817,1,0.5,0.1666666666666666,0.1666666666666666,1.0,0.5,0.8333333333333334,0.6666666666666666,0.0,15
f004578,1,0.0,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,2.0,5
f002582,0,0.0,0.8333333333333334,0.1666666666666666,0.5,0.5,0.5,1.0,0.0,0
f000426,0,0.25,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,6
f002464,1,0.25,0.6666666666666666,0.1666666666666666,0.5,0.8333333333333334,0.3333333333333333,1.0,1.0,10
f003444,1,0.0,0.5,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.6666666666666666,2.0,5
f015565,0,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,0.0,12
f005212,0,0.0,0.5,0.5,0.1666666666666666,0.8333333333333334,0.0,0.3333333333333333,0.0,0
f002073,1,0.25,0.1666666666666666,0.5,0.5,0.8333333333333334,0.3333333333333333,1.0,1.0,10
f003958,1,0.0,0.5,0.1666666666666666,0.3333333333333333,0.5,0.8333333333333334,1.0,2.0,5
f000825,1,0.0,0.0,0.5,0.0,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.0,3
f008635,1,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.0,3
f001719,1,0.75,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.6666666666666666,2.0,23
f000918,1,0.0,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,3
f012540,1,0.0,0.1666666666666666,0.0,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,5
f001501,0,0.5,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.5,0.5,1.0,2.0,14
f002530,1,0.25,0.0,0.5,1.0,0.5,0.8333333333333334,0.1666666666666666,0.0,9
f000392,1,0.5,0.0,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.5,0.0,15
f000876,1,0.75,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,2.0,23
f016347,1,0.5,0.1666666666666666,0.0,0.8333333333333334,0.0,1.0,0.0,2.0,17
f001137,0,0.25,0.1666666666666666,1.0,0.0,0.1666666666666666,0.0,1.0,2.0,8
f011576,1,0.5,0.5,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,1.0,16
f002785,0,0.25,0.3333333333333333,0.5,0.5,0.3333333333333333,0.8333333333333334,1.0,1.0,7
f015430,0,0.5,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666,1.0,1.0,13
f009724,1,0.25,0.1666666666666666,1.0,1.0,0.0,1.0,0.5,0.0,9
f001738,1,0.25,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,1.0,2.0,11
f015427,1,0.75,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.0,21
f001047,0,0.5,0.0,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.0,12
f011579,1,0.75,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,0.5,1.0,2.0,23
f001013,1,0.25,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,10
f008367,1,0.25,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.5,0.0,9
f015276,1,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,4
f016414,1,0.0,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.6666666666666666,0.0,3
f005512,1,0.0,0.1666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.0,3
f005780,0,0.25,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.0,8
f000834,0,0.5,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,12
f002612,1,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,1.0,0.0,3
f000894,0,0.0,0.5,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.8333333333333334,0.0,0
f002505,1,0.0,0.5,0.0,1.0,0.3333333333333333,1.0,0.6666666666666666,2.0,5
f004462,0,0.5,0.5,0.5,0.3333333333333333,0.8333333333333334,0.0,0.1666666666666666,0.0,12
f005408,1,0.25,0.5,0.8333333333333334,0.1666666666666666,0.8333333333333334,1.0,0.8333333333333334,1.0,10
f007244,1,0.0,0.5,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.0,3
f015559,1,0.25,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.0,9
f014410,1,0.5,0.5,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.6666666666666666,1.0,16
f016671,0,0.5,0.1666666666666666,0.0,0.8333333333333334,0.5,0.5,0.3333333333333333,1.0,13
f011771,1,0.0,0.6666666666666666,1.0,1.0,0.8333333333333334,0.3333333333333333,0.0,2.0,5
f010822,0,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.8333333333333334,1.0,1
f003966,1,0.0,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.0,3
f001560,0,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.6666666666666666,1.0,13
f001196,0,0.25,0.0,0.0,0.8333333333333334,0.5,0.6666666666666666,1.0,1.0,7
f010933,0,0.5,0.0,0.6666666666666666,0.8333333333333334,0.5,0.6666666666666666,1.0,1.0,13
f000769,1,0.0,0.1666666666666666,0.0,0.1666666666666666,0.8333333333333334,1.0,0.6666666666666666,1.0,4
f008403,1,0.5,0.0,0.0,0.8333333333333334,0.0,1.0,1.0,0.0,15
f004461,1,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0,0.0,0.3333333333333333,0.0,3
f001327,1,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.0,3
f013084,0,0.0,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.0,0
f001037,0,0.25,0.5,0.1666666666666666,0.3333333333333333,0.5,0.1666666666666666,0.8333333333333334,0.0,6
f012364,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0
f006388,1,0.75,0.5,0.8333333333333334,0.0,0.6666666666666666,0.8333333333333334,1.0,1.0,22
f016106,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4
f000905,1,0.0,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.5,0.0,3
f001696,1,1.0,0.1666666666666666,0.1666666666666666,0.5,0.8333333333333334,0.3333333333333333,0.1666666666666666,0.0,27
f000431,0,0.0,0.1666666666666666,0.0,0.5,0.6666666666666666,0.1666666666666666,0.8333333333333334,2.0,2
f004588,1,1.0,0.5,0.0,0.5,0.1666666666666666,0.1666666666666666,0.3333333333333333,1.0,28
f010463,1,0.5,0.5,0.0,0.5,0.0,0.0,0.8333333333333334,1.0,16
f013677,1,0.25,0.0,0.0,0.5,0.3333333333333333,0.0,1.0,2.0,11
f013407,1,0.0,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.0,1.0,0.0,3
f004732,0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,1.0,1
f016488,1,0.0,0.5,0.5,0.1666666666666666,0.5,0.6666666666666666,0.8333333333333334,1.0,4
f005281,0,0.25,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,7
f002554,0,0.0,0.8333333333333334,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,0
f005863,0,0.25,0.0,0.5,0.0,0.5,0.8333333333333334,0.5,1.0,7
f016683,1,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,1.0,1.0,1.0,4
f001960,1,0.25,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,2.0,11
f000799,0,0.5,0.8333333333333334,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.0,12
f004706,1,0.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,1.0,2.0,5
f008442,0,0.0,0.1666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,1
f002503,1,0.75,0.5,0.3333333333333333,1.0,0.5,0.0,1.0,2.0,23
f002485,0,1.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.8333333333333334,1.0,25
f012380,0,0.25,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.5,1.0,7
f008594,1,0.25,0.1666666666666666,0.1666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.3333333333333333,2.0,11
f009168,1,0.5,0.1666666666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,2.0,17
f014380,1,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,1.0,4
f001881,1,0.25,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.0,9
f008892,1,0.0,0.5,1.0,0.8333333333333334,0.0,1.0,1.0,2.0,5
f001350,1,0.75,0.1666666666666666,0.5,0.5,0.5,0.1666666666666666,0.5,0.0,21
f004815,0,0.5,0.0,0.0,0.8333333333333334,0.5,0.8333333333333334,0.8333333333333334,1.0,13
f016393,1,0.5,0.0,0.0,0.6666666666666666,0.8333333333333334,0.5,0.8333333333333334,0.0,15
f008592,1,0.25,0.1666666666666666,0.5,0.5,0.8333333333333334,0.0,0.8333333333333334,2.0,11
f001503,0,0.75,0.0,0.5,0.5,0.5,0.5,0.5,0.0,18
f014144,1,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,3
f014875,1,0.25,0.3333333333333333,0.1666666666666666,0.5,0.3333333333333333,0.0,1.0,2.0,11
f003868,1,0.5,0.3333333333333333,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,2.0,17
f011416,1,0.25,0.6666666666666666,0.1666666666666666,0.6666666666666666,0.5,0.1666666666666666,0.6666666666666666,2.0,11
f015468,1,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,16
f009231,0,0.25,0.1666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,6
f010597,0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.0,0.0,0.8333333333333334,2.0,2
f013682,1,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,3
f000855,1,1.0,0.6666666666666666,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.0,27
f002647,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.5,2.0,2
f004522,0,1.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,25
f001484,1,0.75,0.5,0.8333333333333334,0.0,0.6666666666666666,1.0,0.5,1.0,22
f015159,1,0.75,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.5,1.0,22
f000603,0,0.25,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,2.0,8
f016039,0,0.75,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.5,2.0,20
f015540,1,0.25,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.6666666666666666,2.0,11
f001547,1,0.5,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,1.0,16
f000592,1,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.3333333333333333,1.0,28
f015848,0,0.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,0
f003744,0,0.25,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,7
f005947,0,0.0,0.5,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.0,0
f016724,1,0.0,0.3333333333333333,0.0,0.8333333333333334,0.8333333333333334,0.3333333333333333,1.0,0.0,3
f001373,0,0.25,0.1666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,1.0,7
f015823,0,0.25,0.1666666666666666,0.5,0.1666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,7
f013861,0,0.5,0.0,0.1666666666666666,0.6666666666666666,0.0,0.8333333333333334,1.0,2.0,14
f001224,1,0.25,0.1666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0,0.3333333333333333,2.0,11
f015873,1,0.0,0.1666666666666666,0.1666666666666666,1.0,0.1666666666666666,0.5,1.0,2.0,5
f002589,1,1.0,0.3333333333333333,0.0,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,1.0,28
f008725,1,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,1.0,4
f016530,1,0.75,0.1666666666666666,0.1666666666666666,0.5,0.5,0.3333333333333333,0.8333333333333334,2.0,23
f014824,0,0.5,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.5,1.0,13
f004489,1,0.25,0.8333333333333334,0.3333333333333333,0.5,0.1666666666666666,0.5,0.8333333333333334,1.0,10
f013576,1,0.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.5,1.0,4
f008141,1,0.25,0.1666666666666666,0.0,1.0,0.1666666666666666,0.0,0.3333333333333333,2.0,11
f015652,1,0.5,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.5,0.3333333333333333,0.5,1.0,16
f008560,0,1.0,0.5,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.5,0.0,24
f015551,0,0.75,0.0,0.8333333333333334,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,18
f001413,0,0.5,0.5,0.5,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,2.0,14
f012641,1,0.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.0,0.6666666666666666,0.1666666666666666,1.0,4
f010805,0,0.25,0.5,0.5,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,1.0,7
f007093,1,0.25,0.0,0.1666666666666666,0.5,0.6666666666666666,0.5,0.8333333333333334,0.0,9
f008181,0,0.25,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,7
f009858,0,0.25,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,1.0,7
f015519,0,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.5,2.0,2
f001020,0,0.25,0.5,0.3333333333333333,0.0,0.5,1.0,0.1666666666666666,1.0,7
f008352,1,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,3
f001423,1,0.25,0.0,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.0,9
f002010,1,0.0,0.0,0.8333333333333334,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,4
f015907,0,0.75,0.5,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.5,0.0,18
f011010,1,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,5
f002739,1,0.5,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.5,0.0,15
f000684,1,0.0,0.0,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,4
f015358,0,0.0,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,2.0,2
f004572,0,0.25,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.0,0.8333333333333334,1.0,1.0,7
f004782,0,0.25,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.8333333333333334,0.8333333333333334,1.0,7
f012757,1,0.0,0.3333333333333333,0.0,0.5,0.0,0.1666666666666666,1.0,0.0,3
f011599,0,0.75,0.1666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,18
f013396,0,0.5,0.8333333333333334,0.0,0.6666666666666666,0.3333333333333333,0.1666666666666666,1.0,1.0,13
f000874,1,0.0,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.0,3
f004826,0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.1666666666666666,0.5,0.5,1.0,1
f000839,1,0.75,0.1666666666666666,0.0,0.5,0.5,0.0,1.0,2.0,23
f010340,0,0.0,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.5,0.1666666666666666,0.6666666666666666,2.0,2
f007561,1,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.1666666666666666,2.0,5
f000504,1,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.8333333333333334,1.0,16
f006697,0,0.25,0.8333333333333334,0.5,0.8333333333333334,0.5,0.8333333333333334,0.0,1.0,7
f006337,0,0.75,0.8333333333333334,0.0,0.1666666666666666,0.0,0.3333333333333333,0.6666666666666666,1.0,19
f002495,0,0.25,0.1666666666666666,0.0,0.5,0.5,0.1666666666666666,0.3333333333333333,2.0,8
f016568,0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.1666666666666666,1.0,7
f000039,1,0.25,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,9
f000926,1,0.5,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.6666666666666666,1.0,16
f008544,0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.0,12
f005584,1,0.25,0.5,0.5,0.0,0.5,0.5,0.0,1.0,10
f015303,1,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.0,15
f000320,0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,1.0,13
f015453,1,0.5,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.5,1.0,1.0,16
f010664,1,0.25,0.5,0.1666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,2.0,11
f002855,1,0.5,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,1.0,0.8333333333333334,2.0,17
f011000,1,0.0,0.3333333333333333,0.5,0.5,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.0,3
f003529,0,0.0,0.5,0.3333333333333333,0.5,0.5,0.6666666666666666,0.3333333333333333,1.0,1
f015938,0,0.0,1.0,0.6666666666666666,0.1666666666666666,0.5,0.1666666666666666,0.5,0.0,0
f000741,0,0.75,0.1666666666666666,0.5,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,1.0,19
f001443,1,0.75,0.5,0.0,0.5,0.5,0.6666666666666666,1.0,2.0,23
f015755,0,0.25,0.5,0.1666666666666666,0.5,0.5,0.1666666666666666,0.8333333333333334,0.0,6
f016009,0,0.5,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.0,12
f015431,1,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,1.0,28
f001189,0,0.75,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.8333333333333334,1.0,19
f015561,1,0.0,0.5,0.0,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.0,3
f011686,0,0.25,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7
f000357,1,0.0,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.3333333333333333,1.0,0.0,3
f001564,1,0.25,0.5,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.6666666666666666,2.0,11
f003354,1,0.25,0.0,1.0,0.0,0.6666666666666666,0.0,0.8333333333333334,2.0,11
f006368,0,0.25,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.5,0.1666666666666666,0.8333333333333334,0.0,6
f011464,0,0.0,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.0,0
f014076,0,0.25,0.0,0.5,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,1.0,7
f014710,1,0.75,0.1666666666666666,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,2.0,23
f016482,1,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,0.6666666666666666,0.8333333333333334,1.0,4
f000614,0,0.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0
f012381,1,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,3
f015605,0,0.5,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.5,0.6666666666666666,0.1666666666666666,0.0,12
f002507,1,0.0,0.5,0.1666666666666666,0.1666666666666666,0.5,0.1666666666666666,0.8333333333333334,0.0,3
f004628,1,1.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,1.0,28
f002614,1,0.0,0.1666666666666666,0.1666666666666666,0.0,0.5,0.1666666666666666,0.8333333333333334,0.0,3
f015687,0,0.25,0.5,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,0.3333333333333333,2.0,8
f006083,0,0.0,0.0,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.8333333333333334,1.0,1
f005248,0,0.0,0.5,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,0
f007437,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,2.0,2
f005320,1,0.5,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,1.0,16
f001574,0,0.5,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334,1.0,1.0,13
f003719,1,1.0,0.1666666666666666,0.6666666666666666,0.0,0.8333333333333334,0.1666666666666666,0.5,0.0,27
f002123,0,0.25,0.1666666666666666,0.6666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.8333333333333334,2.0,8
f001832,1,0.5,0.5,0.0,0.5,0.5,0.5,0.6666666666666666,0.0,15
f000616,1,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.1666666666666666,1.0,4
f012298,1,0.25,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,1.0,1.0,0.0,9
f009102,1,0.25,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.0,0.5,2.0,11
f001445,1,0.5,0.0,0.5,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,17
f001512,0,0.75,0.1666666666666666,0.1666666666666666,0.5,0.1666666666666666,0.3333333333333333,0.5,1.0,19
f003735,1,0.25,0.5,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.6666666666666666,2.0,11
f002102,1,0.25,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.1666666666666666,1.0,2.0,11
f000654,1,0.75,0.5,0.5,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.0,22
f001461,0,0.25,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.5,0.0,6
f001840,1,0.75,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.8333333333333334,2.0,23
f000848,0,0.75,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.0,18
f015589,1,0.75,0.0,0.0,1.0,0.0,0.0,1.0,2.0,23
f010338,0,0.0,0.1666666666666666,0.1666666666666666,0.5,0.5,0.8333333333333334,0.8333333333333334,1.0,1
f005048,1,0.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,1.0,4
f015471,1,0.0,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.0,3
f002480,1,0.25,0.1666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,1.0,2.0,11
f000663,0,0.75,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.3333333333333333,2.0,20
f001014,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,16
f009115,0,0.75,0.5,0.5,0.1666666666666666,0.5,0.6666666666666666,0.5,0.0,18
f013505,1,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,0.8333333333333334,0.6666666666666666,1.0,4
f004691,1,0.0,0.5,0.1666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,2.0,5
f002920,1,0.25,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,1.0,1.0,10
f007187,0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0
f005694,1,0.0,0.8333333333333334,0.6666666666666666,1.0,0.6666666666666666,0.8333333333333334,0.8333333333333334,2.0,5
f016789,1,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,3
f003464,1,1.0,0.0,0.1666666666666666,0.5,0.8333333333333334,0.5,0.8333333333333334,1.0,28
f009779,0,0.0,1.0,0.1666666666666666,0.8333333333333334,0.5,0.1666666666666666,0.8333333333333334,0.0,0
f001165,1,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.8333333333333334,0.1666666666666666,1.0,0.0,15
f001374,1,0.75,0.0,0.0,0.0,0.5,1.0,0.5,0.0,21
f013681,1,0.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.6666666666666666,0.0,3
f002506,0,0.75,0.0,0.0,0.0,0.0,0.1666666666666666,1.0,1.0,19
f001505,0,0.75,0.1666666666666666,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,2.0,20
f010995,1,0.75,0.8333333333333334,1.0,0.0,1.0,1.0,0.0,1.0,22
f001586,0,0.5,0.0,0.1666666666666666,0.5,0.5,0.8333333333333334,0.5,2.0,14
f001653,0,0.5,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.5,2.0,14
f005035,1,1.0,0.0,0.5,0.5,0.5,0.1666666666666666,0.5,1.0,28
f009495,0,0.0,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,1
