COMPANION_SEQ,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,COMPANION_SITUATION
2,g_g012190,2,1,1,1
1,g_g012190,1,1,4,1
3,g_g012190,2,2,1,1
1,g_g012192,8,1,4,1
1,g_g012194,7,1,7,1
2,g_g012196,2,2,2,1
1,g_g012196,1,1,5,1
3,g_g012196,2,2,1,1
1,g_g012197,8,1,4,1
2,g_g012199,2,1,2,1
4,g_g012199,2,1,1,1
1,g_g012199,1,2,5,1
3,g_g012199,2,2,1,1
1,g_g012201,3,2,7,1
2,g_g012201,5,1,3,1
2,g_g012203,3,2,6,1
1,g_g012203,3,1,7,1
1,g_g012205,7,1,4,1
2,g_g012207,2,1,1,1
1,g_g012207,1,2,4,1
3,g_g012207,2,1,1,1
1,g_g012209,1,1,4,1
1,g_g012212,8,2,3,1
2,g_g012220,2,2,1,1
1,g_g012220,1,2,4,1
1,g_g012227,3,2,7,1
3,g_g012227,5,2,4,1
5,g_g012227,6,2,1,1
2,g_g012227,3,1,7,1
4,g_g012227,6,1,5,1
1,g_g012235,1,1,4,1
1,g_g012238,8,2,3,1
1,g_g012239,7,2,3,1
1,g_g012246,9,2,5,1
1,g_g012254,1,1,5,1
3,g_g012254,2,2,1,1
2,g_g012254,2,1,2,1
1,g_g012255,8,1,3,1
1,g_g012257,1,1,3,1
2,g_g012258,2,1,2,1
1,g_g012258,1,2,4,1
3,g_g012258,2,2,1,1
1,g_g012260,1,1,5,1
3,g_g012260,2,1,1,1
2,g_g012260,2,2,1,1
1,g_g012267,1,2,4,1
1,g_g012269,8,1,3,1
1,g_g012270,7,2,4,3
1,g_g012276,8,2,4,1
2,g_g012277,2,2,2,1
1,g_g012277,1,2,5,1
3,g_g012277,2,1,1,1
1,g_g012278,8,1,3,1
1,g_g012282,3,2,7,1
1,g_g012283,8,2,4,3
1,g_g012289,7,2,3,1
1,g_g012304,8,2,3,1
2,g_g012314,3,2,7,1
1,g_g012314,3,1,7,1
2,g_g012316,2,1,1,1
1,g_g012316,1,1,4,1
1,g_g012318,8,2,3,1
1,g_g012323,1,1,4,1
2,g_g012323,2,2,2,1
1,g_g012325,2,1,1,1
1,g_g012326,8,2,4,1
1,g_g012333,3,2,5,3
1,g_g012337,8,1,4,3
2,g_g012339,2,1,2,1
1,g_g012339,1,2,5,1
3,g_g012339,2,1,2,1
1,g_g012347,8,1,4,1
1,g_g012348,7,2,5,1
1,g_g012350,8,1,3,1
1,g_g012351,1,2,5,1
2,g_g012351,2,2,1,1
1,g_g012372,1,1,4,1
1,g_g012377,7,1,4,1
1,g_g012379,2,1,4,1
1,g_g012388,1,1,8,1
2,g_g012389,3,2,7,1
4,g_g012389,2,2,1,1
1,g_g012389,3,1,7,1
3,g_g012389,1,1,4,1
5,g_g012389,5,1,4,1
1,g_g012391,8,1,5,1
1,g_g012396,2,2,3,1
1,g_g012400,8,1,4,1
1,g_g012402,1,1,4,1
3,g_g012402,2,2,1,1
2,g_g012402,2,2,1,1
1,g_g012406,1,1,4,1
1,g_g012420,7,2,3,1
1,g_g012422,7,2,4,1
1,g_g012430,7,1,3,1
3,g_g012430,7,2,3,1
2,g_g012430,7,2,3,1
1,g_g012431,8,1,3,1
1,g_g012433,8,1,3,1
1,g_g012435,2,2,3,1
1,g_g012436,7,2,3,1
1,g_g012447,8,1,3,1
1,g_g012455,2,2,4,1
2,g_g012455,2,2,3,1
1,g_g012457,8,2,3,1
1,g_g012463,3,2,8,1
3,g_g012463,2,2,3,1
2,g_g012463,5,2,7,1
2,g_g012472,7,1,3,1
1,g_g012472,7,2,3,1
1,g_g012473,5,2,3,1
1,g_g012475,8,2,3,1
2,g_g012478,2,2,2,1
1,g_g012478,1,1,5,1
3,g_g012478,2,1,1,1
1,g_g012484,3,1,6,1
3,g_g012484,5,1,3,1
2,g_g012484,3,2,6,1
2,g_g012487,7,2,3,1
1,g_g012487,7,2,3,1
1,g_g012494,8,2,3,1
1,g_g012498,7,1,5,3
1,g_g012502,7,1,4,3
1,g_g012523,7,2,3,1
1,g_g012528,1,2,6,1
3,g_g012528,2,1,3,1
2,g_g012528,2,2,3,1
2,g_g012530,7,2,5,1
1,g_g012530,8,2,5,1
1,g_g012531,7,2,3,3
1,g_g012532,1,1,4,1
3,g_g012532,2,1,1,1
2,g_g012532,2,1,1,1
1,g_g012541,8,2,3,1
1,g_g012542,7,2,3,1
2,g_g012544,7,2,4,1
1,g_g012544,7,2,4,1
1,g_g012546,1,1,5,1
3,g_g012546,2,2,1,1
2,g_g012546,2,1,1,1
1,g_g012557,2,2,2,1
1,g_g012571,8,2,3,1
1,g_g012572,8,1,4,1
1,g_g012580,8,1,4,1
2,g_g012582,2,1,1,1
1,g_g012582,1,2,4,1
2,g_g012583,7,1,3,1
1,g_g012583,7,1,3,1
1,g_g012586,1,1,4,1
2,g_g012586,2,1,1,1
2,g_g012591,2,2,1,1
1,g_g012591,1,1,5,1
1,g_g012604,7,2,3,1
1,g_g012617,8,2,3,1
1,g_g012620,8,1,3,1
1,g_g012628,8,1,3,1
2,g_g012634,2,1,2,3
1,g_g012634,5,2,4,3
1,g_g012639,8,2,3,1
2,g_g012643,2,1,1,1
1,g_g012643,1,1,5,1
3,g_g012643,2,2,1,1
2,g_g012650,2,2,1,1
1,g_g012650,1,1,4,1
3,g_g012650,2,1,1,1
1,g_g012653,8,2,4,3
1,g_g012655,1,2,4,1
3,g_g012655,2,1,1,1
2,g_g012655,2,1,1,1
2,g_g012656,3,2,7,1
1,g_g012656,2,1,1,1
2,g_g012658,7,2,4,1
1,g_g012658,7,1,5,1
3,g_g012658,7,2,4,1
1,g_g012659,1,1,4,1
3,g_g012659,2,2,1,1
2,g_g012659,2,2,1,1
1,g_g012662,7,2,4,3
1,g_g012665,1,1,5,3
3,g_g012665,2,2,1,1
2,g_g012665,2,1,1,1
4,g_g012665,2,2,1,3
1,g_g012674,8,1,3,1
1,g_g012675,7,2,3,1
2,g_g012677,2,1,2,1
1,g_g012677,1,2,5,1
3,g_g012677,2,2,2,1
1,g_g012679,2,2,2,1
1,g_g012680,8,1,3,1
1,g_g012686,1,2,4,1
2,g_g012687,2,2,1,1
1,g_g012687,1,1,4,1
1,g_g012688,3,2,6,1
1,g_g012689,5,2,3,3
1,g_g012690,2,2,1,1
1,g_g012698,1,1,4,1
1,g_g012702,7,2,4,3
1,g_g012704,1,2,5,1
3,g_g012704,2,2,1,1
2,g_g012704,2,1,1,1
2,g_g012705,9,1,4,1
4,g_g012705,9,2,4,1
1,g_g012705,9,1,4,1
3,g_g012705,9,2,4,1
1,g_g012711,1,2,4,1
2,g_g012713,2,1,1,1
1,g_g012713,1,2,4,1
3,g_g012713,2,2,1,1
2,g_g012716,2,2,2,1
1,g_g012716,3,2,7,1
1,g_g012723,8,2,3,1
2,g_g012724,2,2,1,1
1,g_g012724,1,2,5,1
1,g_g012726,7,2,3,3
2,g_g012726,7,2,3,3
1,g_g012727,3,1,7,1
3,g_g012727,1,1,5,1
2,g_g012727,3,2,7,1
1,g_g012728,2,2,4,1
1,g_g012732,1,2,6,1
1,g_g012742,3,2,7,1
1,g_g012745,1,1,5,1
1,g_g012750,3,2,6,1
1,g_g012752,8,1,3,3
1,g_g012753,8,2,3,1
5,g_g012755,5,1,5,3
7,g_g012755,5,2,5,3
9,g_g012755,6,2,2,3
2,g_g012755,3,1,8,3
4,g_g012755,3,2,8,1
6,g_g012755,5,2,5,3
8,g_g012755,2,2,3,1
10,g_g012755,6,1,1,3
1,g_g012755,1,1,6,1
3,g_g012755,3,2,8,3
1,g_g012757,8,2,3,3
2,g_g012761,5,2,6,1
1,g_g012761,1,2,6,1
3,g_g012761,5,2,7,1
1,g_g012764,8,1,3,1
1,g_g012767,8,1,3,3
2,g_g012770,2,2,1,1
1,g_g012770,1,1,4,1
1,g_g012772,8,1,3,3
1,g_g012774,8,1,3,1
2,g_g012776,3,2,5,1
1,g_g012776,3,1,5,1
1,g_g012781,1,2,5,1
2,g_g012791,2,1,1,1
1,g_g012791,1,1,4,1
3,g_g012791,2,1,1,1
1,g_g012796,8,1,3,1
2,g_g012803,2,1,1,1
1,g_g012803,1,2,4,1
3,g_g012803,2,2,1,1
1,g_g012805,8,1,4,1
1,g_g012807,8,2,5,1
1,g_g012812,8,1,3,1
1,g_g012814,2,2,2,1
1,g_g012857,1,1,5,1
1,g_g012858,1,1,5,1
2,g_g012858,2,2,1,1
1,g_g012864,2,1,6,1
1,g_g012873,1,2,5,1
2,g_g012873,2,1,2,1
1,g_g012874,1,1,5,1
1,g_g012880,7,2,3,1
1,g_g012883,8,1,5,1
1,g_g012884,3,1,6,1
3,g_g012884,5,2,4,3
2,g_g012884,3,2,6,1
1,g_g012891,3,2,7,1
1,g_g012905,5,2,3,1
1,g_g012917,8,2,3,1
1,g_g012919,1,1,4,1
2,g_g012919,2,2,1,1
1,g_g012927,8,2,3,3
2,g_g012933,2,2,2,1
1,g_g012933,1,1,5,1
3,g_g012933,2,1,1,1
2,g_g012943,2,2,4,3
1,g_g012943,1,1,7,1
1,g_g012963,8,1,4,1
1,g_g012989,2,2,3,1
1,g_g012990,1,1,5,1
1,g_g012999,1,1,4,1
3,g_g012999,2,1,1,1
2,g_g012999,2,1,1,1
1,g_g013022,1,1,4,1
1,g_g013023,8,1,3,3
1,g_g013027,8,2,3,1
3,g_g013029,2,1,1,1
2,g_g013029,5,1,5,1
1,g_g013029,3,2,7,1
2,g_g013037,5,1,5,1
4,g_g013037,6,1,1,1
1,g_g013037,3,2,7,1
3,g_g013037,6,2,5,1
2,g_g013038,7,2,3,1
1,g_g013038,7,2,3,1
1,g_g013045,1,2,4,1
3,g_g013045,2,2,1,1
2,g_g013045,2,2,1,1
1,g_g013046,9,1,4,1
3,g_g013046,9,2,4,1
5,g_g013046,9,2,4,1
2,g_g013046,9,1,3,1
4,g_g013046,9,2,4,1
1,g_g013048,8,1,4,1
1,g_g013050,3,2,6,1
1,g_g013059,5,2,3,1
2,g_g013062,1,1,7,1
1,g_g013062,2,2,4,1
1,g_g013065,7,2,3,1
2,g_g013066,5,2,5,1
1,g_g013066,3,2,8,1
3,g_g013066,6,2,2,1
1,g_g013070,3,2,5,1
1,g_g013074,8,1,4,1
1,g_g013080,8,1,4,1
1,g_g013084,3,1,7,1
2,g_g013084,3,2,7,1
2,g_g013087,5,2,3,1
1,g_g013087,3,2,6,1
3,g_g013087,5,2,2,1
1,g_g013096,3,2,6,1
1,g_g013097,9,2,5,1
1,g_g013102,1,2,5,1
1,g_g013105,8,2,3,1
1,g_g013114,2,2,1,1
1,g_g013125,7,2,3,1
1,g_g013131,8,2,3,1
1,h_h001459,5,2,3,1
