TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,CLUSTER
e000507,남,40,3인 이상 여행(가족 외),서울스카이,13,1.0
e000509,남,20,2인 여행(가족 외),청계천,7,0.0
e000509,남,20,2인 여행(가족 외),광화문광장,8,0.0
e000509,남,20,2인 여행(가족 외),더 현대 서울,4,0.0
e000509,남,20,2인 여행(가족 외),올림픽공원 SK 핸드볼경기장,3,0.0
e000509,남,20,2인 여행(가족 외),아이파크몰 용산점,4,0.0
e000510,여,60,2인 여행(가족 외),화성 융릉과 건릉,2,1.0
e000510,여,60,2인 여행(가족 외),용주사,2,1.0
e000514,남,60,3대 동반 여행(친척 포함),농협안성팜랜드,6,0.0
e000521,남,40,나홀로 여행,아시안 해변,1,0.0
e000521,남,40,나홀로 여행,을왕리 해수욕장,1,0.0
e000521,남,40,나홀로 여행,구읍뱃터,1,0.0
e000523,남,40,자녀 동반 여행,바운스 슈퍼 파크 수원 영통 센터,6,2.0
e000524,여,40,2인 여행(가족 외),에버랜드,6,0.0
e000524,여,40,2인 여행(가족 외),캐리비안베이,6,0.0
e000525,남,40,3인 이상 여행(가족 외),디온 카페,4,1.0
e000526,여,20,나홀로 여행,이화여자대학교,12,1.0
e000526,여,20,나홀로 여행,국립현대미술관 과천관,2,1.0
e000526,여,20,나홀로 여행,여의도 한강공원,1,1.0
e000526,여,20,나홀로 여행,아트하우스 모모,3,1.0
e000531,여,20,2인 여행(가족 외),북한강,1,2.0
e000531,여,20,2인 여행(가족 외),청평 자연휴양림,1,2.0
e000533,남,60,3인 이상 여행(가족 외),레이크 스토어,13,0.0
e000533,남,60,3인 이상 여행(가족 외),마장호수 출렁다리,7,0.0
e000533,남,60,3인 이상 여행(가족 외),서원밸리 CC 자선 그린콘서트,3,0.0
e000535,여,20,2인 여행(가족 외),현대백화점 중동점,4,0.0
e000536,남,40,나홀로 여행,자매 근린공원,7,0.0
e000536,남,40,나홀로 여행,오한구 우육 면가 오투 타워 직영점,4,0.0
e000536,남,40,나홀로 여행,선유도공원,7,0.0
e000536,남,40,나홀로 여행,현대백화점 목동점,4,0.0
e000536,남,40,나홀로 여행,타임스퀘어,4,0.0
e000540,여,40,3인 이상 여행(가족 외),슈슈 봉봉 인천 논현점,6,0.0
e000541,여,40,3인 이상 여행(가족 외),화성 관광열차 안내소 연무대 매표소,2,2.0
e000541,여,40,3인 이상 여행(가족 외),화성행궁,2,2.0
e000541,여,40,3인 이상 여행(가족 외),수원 화성 북서적대,7,2.0
e000544,여,40,2인 여행(가족 외),경기 상상 캠퍼스,13,0.0
e000544,여,40,2인 여행(가족 외),수원 탑동 시민농장 후문,1,0.0
e000544,여,40,2인 여행(가족 외),AK플라자 수원,4,0.0
e000546,남,20,나홀로 여행,사마르칸트 본점,4,0.0
e000546,남,20,나홀로 여행,백석예술대학교 예술도,3,0.0
e000546,남,20,나홀로 여행,홈플러스 동대문점,4,0.0
e000547,남,30,자녀 동반 여행,아침 고요 가족 동물원,6,0.0
e000548,남,40,자녀 동반 여행,곤지암리조트 곤지암 루지 36,5,0.0
e000548,남,40,자녀 동반 여행,화담숲,1,0.0
e000548,남,40,자녀 동반 여행,한국도자재단 경기도자 박물관,13,0.0
e000550,여,30,나홀로 여행,엠룸,4,0.0
e000550,여,30,나홀로 여행,팔달산,2,0.0
e000552,여,40,2인 가족 여행,정약용 유적지 기념관,2,2.0
e000552,여,40,2인 가족 여행,정약용 유적지 생가,2,2.0
e000556,남,30,부모 동반 여행,카리브해,4,1.0
e000557,남,50,3인 이상 여행(가족 외),용산 어린이 정원(용산공원 반환부지),1,0.0
e000557,남,50,3인 이상 여행(가족 외),국립중앙박물관,3,0.0
e000561,남,50,나홀로 여행,송도센트럴파크,7,0.0
e000561,남,50,나홀로 여행,아트 폴레,4,0.0
e000561,남,50,나홀로 여행,송도 타임스페이스,4,0.0
e000561,남,50,나홀로 여행,더 하노이 풋앤바디 송도 타임스페이스점,4,0.0
e000561,남,50,나홀로 여행,에이앤느 송도 본점,4,0.0
e000561,남,50,나홀로 여행,CGV 송도 타임스페이스,4,0.0
e000561,남,50,나홀로 여행,해피타임 노래연습장,4,0.0
e000561,남,50,나홀로 여행,현대 프리미엄 아울렛 송도점,4,0.0
e000561,남,50,나홀로 여행,삼송 빵집 현대 프리미엄 아울렛 송도점,4,0.0
e000563,여,20,2인 가족 여행,스타벅스 북촌로점,4,2.0
e000563,여,20,2인 가족 여행,하리보 스토어인 서울,3,2.0
e000563,여,20,2인 가족 여행,쌈지길,4,2.0
e000563,여,20,2인 가족 여행,남대문시장,4,2.0
e000563,여,20,2인 가족 여행,서울숲,7,2.0
e000563,여,20,2인 가족 여행,스타벅스 서울 역사점,4,2.0
e000564,남,40,나홀로 여행,미사리 조정경기장 정문,5,1.0
e000564,남,40,나홀로 여행,아쿠아 필드 하남,6,1.0
e000564,남,40,나홀로 여행,데카트론 하남 스타필드 직영점,4,1.0
e000564,남,40,나홀로 여행,트레이더스 홀세일 클럽 하남점,4,1.0
e000566,여,50,나홀로 여행,킨텍스 중앙공원,1,1.0
e000566,여,50,나홀로 여행,킨텍스,3,1.0
e000566,여,50,나홀로 여행,공차 대화역점,4,1.0
e000567,여,30,자녀 동반 여행,전곡선사 박물관,2,2.0
e000567,여,30,자녀 동반 여행,재인폭포,1,2.0
e000567,여,30,자녀 동반 여행,국립 아세안자연휴양림,7,2.0
e000567,여,30,자녀 동반 여행,국립 아세안자연휴양림,13,2.0
e000567,여,30,자녀 동반 여행,서울시 서남물 재생센터,13,2.0
e000569,남,30,자녀 동반 여행,창조 자연사박물관,2,1.0
e000569,남,30,자녀 동반 여행,시흥갯골생태공원,1,1.0
e000579,남,30,2인 여행(가족 외),두물머리,1,1.0
e000579,남,30,2인 여행(가족 외),두물머리 연 핫도그,1,1.0
e000579,남,30,2인 여행(가족 외),용문사,2,1.0
e000584,여,30,2인 가족 여행,프레시 성형외과의원,12,1.0
e000584,여,30,2인 가족 여행,가로수길,4,1.0
e000584,여,30,2인 가족 여행,카페 뭔지,4,1.0
e000584,여,30,2인 가족 여행,신세계백화점 본점,4,1.0
e000584,여,30,2인 가족 여행,롯데백화점 본점,4,1.0
e000590,여,30,2인 가족 여행,화성행궁,2,2.0
e000590,여,30,2인 가족 여행,행리단길,4,2.0
e000590,여,30,2인 가족 여행,수원 KT위즈 파크,5,2.0
e000591,남,30,2인 가족 여행,마이아트 뮤지엄,3,2.0
e000591,남,30,2인 가족 여행,롯데월드타워,4,2.0
e000591,남,30,2인 가족 여행,롯데시네마 월드타워,3,2.0
e000591,남,30,2인 가족 여행,석촌호수 서호,7,2.0
e000591,남,30,2인 가족 여행,송리단길,4,2.0
e000594,여,30,2인 여행(가족 외),원삼농협 하나로마트 본점,4,1.0
e000595,여,20,2인 여행(가족 외),곤지암리조트 스파 라 스파,5,0.0
e000595,여,20,2인 여행(가족 외),곤지암 리조트 생태하천,1,0.0
e000595,여,20,2인 여행(가족 외),청국장과 보리밥 곤지암점,4,0.0
e000595,여,20,2인 여행(가족 외),현대백화점 판교점,4,0.0
e000597,남,40,자녀 동반 여행,소리울 도서관,13,0.0
e000597,남,40,자녀 동반 여행,오산 맑음터 공원,7,0.0
e000599,여,40,자녀 동반 여행,서울광장,13,2.0
e000599,여,40,자녀 동반 여행,덕수궁,2,2.0
e000599,여,40,자녀 동반 여행,세종 충무공이야기,2,2.0
e000599,여,40,자녀 동반 여행,경복궁,2,2.0
e000599,여,40,자녀 동반 여행,광화문광장,4,2.0
e000599,여,40,자녀 동반 여행,다이내믹 메이즈 서울 인사동점,13,2.0
e000599,여,40,자녀 동반 여행,인사동 문화의 거리,4,2.0
e000602,여,20,나홀로 여행,진달래 동산,1,0.0
e000602,여,20,나홀로 여행,신흥시장,4,0.0
e000602,여,20,나홀로 여행,현대백화점 유플렉스 중동점,4,0.0
e000602,여,20,나홀로 여행,안중근공원,2,0.0
e000602,여,20,나홀로 여행,부천아트 벙커 B39,3,0.0
e000602,여,20,나홀로 여행,굴포천 만남의 광장,7,0.0
e000603,여,40,자녀 동반 여행,창덕궁,2,1.0
e000603,여,40,자녀 동반 여행,창경궁,2,1.0
e000603,여,40,자녀 동반 여행,롯데월드,6,1.0
e000603,여,40,자녀 동반 여행,청계천,1,1.0
e000603,여,40,자녀 동반 여행,천주교 서울 대교구 주교좌 명동 대성당,2,1.0
e000603,여,40,자녀 동반 여행,명동거리,4,1.0
e000603,여,40,자녀 동반 여행,인사동 문화의 거리,4,1.0
e000604,남,50,나홀로 여행,플레이 아쿠아리움 부천,6,0.0
e000604,남,50,나홀로 여행,상동호수 공원,7,0.0
e000604,남,50,나홀로 여행,굴포천,1,0.0
e000604,남,50,나홀로 여행,부천아트 벙커 B39,3,0.0
e000604,남,50,나홀로 여행,부천체육관,7,0.0
e000605,여,20,나홀로 여행,상동호수 공원,1,1.0
e000605,여,20,나홀로 여행,스타필드 시티 부천,4,1.0
e000605,여,20,나홀로 여행,산새공원,1,1.0
e000607,여,30,부모 동반 여행,세미원,1,0.0
e000607,여,30,부모 동반 여행,양평 양떼목장,13,0.0
e000608,여,20,나홀로 여행,두타몰,4,2.0
e000608,여,20,나홀로 여행,동대문 역사 문화공원 동대문운동장 기념관,2,2.0
e000608,여,20,나홀로 여행,코엑스,3,2.0
e000612,남,40,자녀 동반 여행,하늘문화센터,5,1.0
e000612,남,40,자녀 동반 여행,영마루공원,7,1.0
e000615,여,30,2인 여행(가족 외),송월동 동화마을,8,0.0
e000615,여,30,2인 여행(가족 외),월미 바다역,4,0.0
