antecedents,consequents,support,confidence
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_6'}),0.0009963467286615742,0.03973509933774834
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_4'}),0.0034872135503155096,0.1390728476821192
frozenset({'CLUSTER_4'}),frozenset({'광안리해수욕장'}),0.0034872135503155096,0.041501976284584984
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_7'}),0.0016605778811026237,0.0662251655629139
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_2'}),0.0009963467286615742,0.03973509933774834
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_10'}),0.0014945200929923613,0.05960264900662251
frozenset({'광안리해수욕장'}),frozenset({'CLUSTER_9'}),0.0011624045167718366,0.046357615894039736
frozenset({'황련단길'}),frozenset({'CLUSTER_11'}),0.0009963467286615742,0.05042016806722689
frozenset({'황련단길'}),frozenset({'CLUSTER_5'}),0.002158751245433411,0.10924369747899161
frozenset({'황련단길'}),frozenset({'CLUSTER_2'}),0.0009963467286615742,0.05042016806722689
frozenset({'황련단길'}),frozenset({'CLUSTER_14'}),0.0008302889405513118,0.04201680672268908
frozenset({'CLUSTER_14'}),frozenset({'황련단길'}),0.0008302889405513118,0.03968253968253969
frozenset({'CLUSTER_10'}),frozenset({'황련단길'}),0.002324809033543673,0.04268292682926829
frozenset({'황련단길'}),frozenset({'CLUSTER_10'}),0.002324809033543673,0.11764705882352941
frozenset({'황련단길'}),frozenset({'CLUSTER_4'}),0.002158751245433411,0.10924369747899161
frozenset({'황련단길'}),frozenset({'CLUSTER_7'}),0.0008302889405513118,0.04201680672268908
frozenset({'CLUSTER_15'}),frozenset({'황련단길'}),0.0011624045167718366,0.04794520547945205
frozenset({'황련단길'}),frozenset({'CLUSTER_15'}),0.0011624045167718366,0.058823529411764705
frozenset({'황련단길'}),frozenset({'CLUSTER_3'}),0.002158751245433411,0.10924369747899161
frozenset({'황련단길'}),frozenset({'CLUSTER_0'}),0.0009963467286615742,0.05042016806722689
frozenset({'황련단길'}),frozenset({'CLUSTER_9'}),0.001328462304882099,0.06722689075630253
frozenset({'황련단길'}),frozenset({'CLUSTER_1'}),0.0006642311524410495,0.033613445378151266
frozenset({'황련단길'}),frozenset({'CLUSTER_17'}),0.0008302889405513118,0.04201680672268908
