TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_ACCOMPANY,VISIT_AREA_NM,CLUSTER_NEW
f008564,1,0.75,자녀 동반 여행,구룡사,21
f008564,1,0.75,자녀 동반 여행,세렴 폭포,21
f008564,1,0.75,자녀 동반 여행,원주한지테마파크,21
f008564,1,0.75,자녀 동반 여행,원주국민체육센터 수영장,21
f010867,1,0.25,2인 여행(가족 외),장생포 고래 박물관,10
f010867,1,0.25,2인 여행(가족 외),장생포 고래문화마을,10
f010867,1,0.25,2인 여행(가족 외),대왕암공원,10
f010867,1,0.25,2인 여행(가족 외),주전몽돌해변,10
f010867,1,0.25,2인 여행(가족 외),태화강 국가정원 십리대숲 산책로,10
f010867,1,0.25,2인 여행(가족 외),태화강 동굴 피아,10
f001109,0,0.75,자녀 동반 여행,김유신 장군묘 주차장,20
f001109,0,0.75,자녀 동반 여행,황련단길,20
f001109,0,0.75,자녀 동반 여행,첨성대,20
f001109,0,0.75,자녀 동반 여행,대릉원 돌담길,20
f001109,0,0.75,자녀 동반 여행,황남동 고분군,20
f001109,0,0.75,자녀 동반 여행,대릉원,20
f001109,0,0.75,자녀 동반 여행,코오롱호텔 경주,20
f001109,0,0.75,자녀 동반 여행,불국사,20
f001109,0,0.75,자녀 동반 여행,송대말 등대 빛 체험 전시관,20
f001109,0,0.75,자녀 동반 여행,경주 양남 주상절리,20
f003636,1,0.0,나홀로 여행,양양 서핑학교,4
f003636,1,0.0,나홀로 여행,낙산 해변,4
f008200,0,0.5,3인 이상 여행(가족 외),해평농협 하나로마트 본점,12
f008200,0,0.5,3인 이상 여행(가족 외),카페 65,12
f008200,0,0.5,3인 이상 여행(가족 외),상주한 박 일반산업단지,12
f002103,0,0.25,2인 가족 여행,불의 정원,6
f002103,0,0.25,2인 가족 여행,형산강 장미원,6
f003563,1,0.0,부모 동반 여행,강주 해바라기 마을,5
f003563,1,0.0,부모 동반 여행,함안 연꽃테마파크,5
f003563,1,0.0,부모 동반 여행,함안 말이 산 고분군,5
f003563,1,0.0,부모 동반 여행,무진장,5
f000304,0,0.75,자녀 동반 여행,두포리 방파제,18
f000304,0,0.75,자녀 동반 여행,고성시장,18
f005845,1,0.0,2인 여행(가족 외),영남알프스 얼음골 케이블카 하부 승강장,3
f005845,1,0.0,2인 여행(가족 외),시례 호박소,3
f005845,1,0.0,2인 여행(가족 외),월은 정,3
f005845,1,0.0,2인 여행(가족 외),밀양시립도서관,3
f005845,1,0.0,2인 여행(가족 외),밀양아리랑 우주천문대,3
f005845,1,0.0,2인 여행(가족 외),트윈 터널,3
f010327,0,0.5,2인 여행(가족 외),불로동 고분군,12
f010327,0,0.5,2인 여행(가족 외),해맞이공원,12
f010327,0,0.5,2인 여행(가족 외),홈플러스 칠곡점,12
f015709,1,0.0,나홀로 여행,강촌레일파크 김유정 레일바이크,5
f009185,1,0.5,나홀로 여행,국립김해 박물관,17
f009185,1,0.5,나홀로 여행,수로왕릉,17
f015092,1,0.0,2인 여행(가족 외),중앙시장 입구 삼거리,4
f015092,1,0.0,2인 여행(가족 외),등대해수욕장,4
f002094,1,0.25,2인 가족 여행,청초호유원지,9
f002094,1,0.25,2인 가족 여행,동아서점,9
f002094,1,0.25,2인 가족 여행,속초관광수산시장,9
f006716,0,0.0,2인 여행(가족 외),황련단길,0
f006716,0,0.0,2인 여행(가족 외),대릉원,0
f006716,0,0.0,2인 여행(가족 외),석굴암,0
f006716,0,0.0,2인 여행(가족 외),불국사,0
f006716,0,0.0,2인 여행(가족 외),첨성대,0
f006716,0,0.0,2인 여행(가족 외),동궁과 월지,0
f006716,0,0.0,2인 여행(가족 외),경주 중앙시장,0
f006716,0,0.0,2인 여행(가족 외),송대말 등대,0
f004895,0,0.25,2인 여행(가족 외),설악산 국립공원 입구,6
f004895,0,0.25,2인 여행(가족 외),속초관광수산시장,6
f004895,0,0.25,2인 여행(가족 외),대성호,6
f004895,0,0.25,2인 여행(가족 외),속초해수욕장,6
f004895,0,0.25,2인 여행(가족 외),강현 하나로마트,6
f004895,0,0.25,2인 여행(가족 외),외옹치 바다 향기로,6
f004895,0,0.25,2인 여행(가족 외),웨일 라잇,6
f002004,0,0.5,3인 이상 여행(가족 외),히어로 스포츠파크 양산점,14
f002037,0,0.25,부모 동반 여행,청평사,7
f002037,0,0.25,부모 동반 여행,남이섬,7
f005577,1,0.25,3인 이상 여행(가족 외),월정사,10
f005577,1,0.25,3인 이상 여행(가족 외),오대산,10
f005577,1,0.25,3인 이상 여행(가족 외),대관령 양떼목장,10
f005577,1,0.25,3인 이상 여행(가족 외),발왕산 관광 케이블카,10
f002921,0,1.0,자녀 동반 여행,석굴암,26
f002921,0,1.0,자녀 동반 여행,불국사,26
f002921,0,1.0,자녀 동반 여행,첨성대,26
f002921,0,1.0,자녀 동반 여행,대릉원,26
f000281,1,0.25,나홀로 여행,이화 식당,10
f000281,1,0.25,나홀로 여행,하회 세계 탈 박물관,10
f000281,1,0.25,나홀로 여행,안동 하회마을,10
f000281,1,0.25,나홀로 여행,부용대,10
f000281,1,0.25,나홀로 여행,웅부공원,10
f000281,1,0.25,나홀로 여행,전통문화콘텐츠 박물관,10
f000281,1,0.25,나홀로 여행,중앙 문화의 거리 공영주차장,10
f000281,1,0.25,나홀로 여행,홈플러스 안동점,10
f000281,1,0.25,나홀로 여행,모디 684,10
f000281,1,0.25,나홀로 여행,백조공원 음악 분수,10
f000281,1,0.25,나홀로 여행,안동문화의 거리,10
f000281,1,0.25,나홀로 여행,안동 중앙 신시장,10
f001827,0,0.75,자녀 동반 여행,강문해변,18
f001827,0,0.75,자녀 동반 여행,애니 포레,18
f001827,0,0.75,자녀 동반 여행,발왕산 관광 케이블카,18
f015685,1,0.5,2인 여행(가족 외),홍천 무궁화 수목원,15
f015685,1,0.5,2인 여행(가족 외),수타사,15
f004742,1,0.0,부모 동반 여행,무릉 별유천지,3
f004742,1,0.0,부모 동반 여행,삼척해변,3
f004742,1,0.0,부모 동반 여행,장호항,3
f004742,1,0.0,부모 동반 여행,새 천년해안 도로,3
f004742,1,0.0,부모 동반 여행,추암 촛대바위,3
f006533,0,0.0,2인 여행(가족 외),강문해변,0
f006533,0,0.0,2인 여행(가족 외),경포대,0
f006533,0,0.0,2인 여행(가족 외),관동팔경 녹색경관길 강문 송정해변 솔숲 길,0
f006533,0,0.0,2인 여행(가족 외),안목 해변,0
f008571,1,0.25,나홀로 여행,필립스 가든,11
f008571,1,0.25,나홀로 여행,광신 석유 백양 대로 주유소,11
f007306,1,0.0,3인 이상 여행(가족 외),경포해수욕장,3
f007306,1,0.0,3인 이상 여행(가족 외),강문해변,3
f007306,1,0.0,3인 이상 여행(가족 외),경포 아쿠아리움,3
f007306,1,0.0,3인 이상 여행(가족 외),강릉 월화 거리,3
f007306,1,0.0,3인 이상 여행(가족 외),송정해변,3
f012445,0,0.0,나홀로 여행,디오 헤어,1
f012445,0,0.0,나홀로 여행,영천전투 호국기념관,1
f012445,0,0.0,나홀로 여행,영천 강변공원,1
f012445,0,0.0,나홀로 여행,동의참누리원 영천하나의 마을,1
f012445,0,0.0,나홀로 여행,지진 옥외 대피장소 곰들덤공원,1
f003576,1,0.0,2인 여행(가족 외),소노벨 경주 오션 플레이,4
f003576,1,0.0,2인 여행(가족 외),대릉원,4
f013692,0,0.0,나홀로 여행,광안리해수욕장,2
f013692,0,0.0,나홀로 여행,전포 카페거리,2
f003263,1,0.25,나홀로 여행,금란 다원,10
f003263,1,0.25,나홀로 여행,국립김해 박물관,10
f003263,1,0.25,나홀로 여행,구지봉공원,10
f003263,1,0.25,나홀로 여행,수로왕비 릉,10
f003263,1,0.25,나홀로 여행,대성동 고분 박물관,10
f003263,1,0.25,나홀로 여행,가야의 거리,10
f003263,1,0.25,나홀로 여행,김해종합관광안내소,10
f016519,1,0.5,나홀로 여행,동화사,16
f003763,1,0.75,자녀 동반 여행,광안리해수욕장,23
f003763,1,0.75,자녀 동반 여행,해운대 블루라인파크 청사포 정거장,23
f003763,1,0.75,자녀 동반 여행,포토 웨이브 청사포점,23
f002518,1,0.5,자녀 동반 여행,오감 딸기,15
f002518,1,0.5,자녀 동반 여행,송내지,15
f001405,0,0.75,자녀 동반 여행,다이내믹 메이즈 강원도 속초점,18
f001405,0,0.75,자녀 동반 여행,속초관광수산시장,18
f001405,0,0.75,자녀 동반 여행,영랑호,18
f001627,1,0.5,2인 가족 여행,롯데 프리미엄 아웃렛 동부산점,17
f001627,1,0.5,2인 가족 여행,롯데몰 메종 동부산,17
f001599,1,0.5,나홀로 여행,불국사,15
f001599,1,0.5,나홀로 여행,석굴암,15
f001599,1,0.5,나홀로 여행,동궁과 월지,15
f001599,1,0.5,나홀로 여행,첨성대,15
f001599,1,0.5,나홀로 여행,경주 중앙시장,15
f001599,1,0.5,나홀로 여행,국립경주박물관,15
f001599,1,0.5,나홀로 여행,황련단길,15
f001599,1,0.5,나홀로 여행,경주 봉황대,15
f001846,0,0.0,2인 여행(가족 외),광안리해수욕장,1
f001846,0,0.0,2인 여행(가족 외),신세계백화점 센텀시티점,1
f001846,0,0.0,2인 여행(가족 외),롯데시네마 센텀시티,1
f001846,0,0.0,2인 여행(가족 외),부산요트투어 요트 스타,1
f004191,1,0.0,나홀로 여행,광안리해수욕장,3
f001033,1,0.25,2인 여행(가족 외),석굴암,9
f001033,1,0.25,2인 여행(가족 외),불국사,9
f001033,1,0.25,2인 여행(가족 외),황련단길,9
f001033,1,0.25,2인 여행(가족 외),동궁과 월지 연꽃 단지,9
f001033,1,0.25,2인 여행(가족 외),경주 풍력발전 단지 주차장,9
f001033,1,0.25,2인 여행(가족 외),송대말 등 대 빛 체험 전시관,9
f001033,1,0.25,2인 여행(가족 외),감포 공설시장,9
f001033,1,0.25,2인 여행(가족 외),전촌용 굴,9
f001033,1,0.25,2인 여행(가족 외),경주월드,9
f001821,0,0.25,2인 여행(가족 외),이마트 마산점,6
f001821,0,0.25,2인 여행(가족 외),삼천포 용궁 수산시장,6
f001821,0,0.25,2인 여행(가족 외),메가박스 삼천포,6
f001821,0,0.25,2인 여행(가족 외),롯데백화점 창원점,6
f001821,0,0.25,2인 여행(가족 외),롯데마트 맥스 창원중앙점,6
f001606,1,0.0,2인 여행(가족 외),대릉원,3
f001606,1,0.0,2인 여행(가족 외),동궁과 월지,3
f001606,1,0.0,2인 여행(가족 외),경주 동궁원,3
f001606,1,0.0,2인 여행(가족 외),경주월드,3
f000887,0,0.0,부모 동반 여행,경포해수욕장,0
f000887,0,0.0,부모 동반 여행,허균 허난설헌 기념관,0
f000887,0,0.0,부모 동반 여행,낙산사,0
f000887,0,0.0,부모 동반 여행,하조대,0
f000432,0,0.5,자녀 동반 여행,커피고,13
f000432,0,0.5,자녀 동반 여행,백촌 막국수,13
f000432,0,0.5,자녀 동반 여행,아야진해수욕장,13
f000432,0,0.5,자녀 동반 여행,속초 아이,13
f000432,0,0.5,자녀 동반 여행,속초관광수산시장,13
f000432,0,0.5,자녀 동반 여행,롯데리조트 워터파크,13
f000432,0,0.5,자녀 동반 여행,속초해수욕장,13
f000432,0,0.5,자녀 동반 여행,외옹치해변,13
f001187,1,0.25,부모 동반 여행,해운대 블루라인파크 미포 정거장,10
f001187,1,0.25,부모 동반 여행,해운대해수욕장,10
f001187,1,0.25,부모 동반 여행,비트로 볼링장,10
f001187,1,0.25,부모 동반 여행,부산요트투어 G,10
f001187,1,0.25,부모 동반 여행,흰 여울 문화마을,10
f001187,1,0.25,부모 동반 여행,태종대 관광유람선,10
f001187,1,0.25,부모 동반 여행,불국사,10
f001187,1,0.25,부모 동반 여행,경주 양남 주상절리,10
f001187,1,0.25,부모 동반 여행,첨성대,10
f001187,1,0.25,부모 동반 여행,대릉원,10
f001187,1,0.25,부모 동반 여행,월정교,10
f001187,1,0.25,부모 동반 여행,동궁과 월지,10
f001187,1,0.25,부모 동반 여행,메가박스 경주,10
f011818,1,0.0,2인 여행(가족 외),머 그 학동 카페,5
f011818,1,0.0,2인 여행(가족 외),학동 흑진주 몽돌해변,5
f011818,1,0.0,2인 여행(가족 외),구조라성,5
f011818,1,0.0,2인 여행(가족 외),외도널서리,5
f002492,0,0.75,3대 동반 여행(친척 포함),기아 오토 큐 용상점,18
f002492,0,0.75,3대 동반 여행(친척 포함),장사해수욕장,18
f002492,0,0.75,3대 동반 여행(친척 포함),등 계산 스카이워크,18
f002492,0,0.75,3대 동반 여행(친척 포함),후포 어 시장 회도 매 셀타,18
f002492,0,0.75,3대 동반 여행(친척 포함),금속 생태공원,18
f002656,1,0.5,나홀로 여행,소양강 스카이워크,17
f002656,1,0.5,나홀로 여행,하중도 생태수변공원,17
f002656,1,0.5,나홀로 여행,춘천 송암스포츠타운,17
f002656,1,0.5,나홀로 여행,피씨토랑 춘천 본점,17
f016718,1,0.0,부모 동반 여행,영월 서부시장,3
f000324,1,0.5,자녀 동반 여행,롯데월드 어드벤처 부산,17
f000324,1,0.5,자녀 동반 여행,기장시장,17
f000324,1,0.5,자녀 동반 여행,해운대해수욕장,17
f000324,1,0.5,자녀 동반 여행,부산과학체험관,17
f000324,1,0.5,자녀 동반 여행,아난티 힐튼 부산,17
f015621,0,0.0,나홀로 여행,경주 문무대왕릉,0
f015621,0,0.0,나홀로 여행,감은사지삼층석탑,0
f015621,0,0.0,나홀로 여행,전촌용 굴,0
f015621,0,0.0,나홀로 여행,대릉원,0
f015621,0,0.0,나홀로 여행,황련단길,0
f015621,0,0.0,나홀로 여행,경주역사유적지구,0
f001489,1,0.25,2인 여행(가족 외),영일대해수욕장,10
f001489,1,0.25,2인 여행(가족 외),영일고,10
f001489,1,0.25,2인 여행(가족 외),오도리 간이해수욕장,10
f001489,1,0.25,2인 여행(가족 외),곤륜산,10
f001489,1,0.25,2인 여행(가족 외),호미곶,10
f001489,1,0.25,2인 여행(가족 외),도구해수욕장,10
f006548,1,0.25,2인 여행(가족 외),영랑 호반 1길,11
f006548,1,0.25,2인 여행(가족 외),설악산 국립공원,11
f006548,1,0.25,2인 여행(가족 외),설향,11
f006548,1,0.25,2인 여행(가족 외),속초관광수산시장,11
f006548,1,0.25,2인 여행(가족 외),속 안고 기념품 가게,11
f006548,1,0.25,2인 여행(가족 외),설악항,11
f006548,1,0.25,2인 여행(가족 외),이마트 속초점,11
f006548,1,0.25,2인 여행(가족 외),뮤지엄 엑스,11
f006548,1,0.25,2인 여행(가족 외),안녕 속초 바다야,11
f006548,1,0.25,2인 여행(가족 외),외옹치해변,11
f006548,1,0.25,2인 여행(가족 외),테디베어팜,11
f006548,1,0.25,2인 여행(가족 외),쏘카 속초 더 하우스 호스텔,11
f008601,1,0.25,2인 가족 여행,천성산 숲 놀이터,11
f008601,1,0.25,2인 가족 여행,명동 근린공원,11
f013463,1,0.0,2인 여행(가족 외),엘리 그레이,3
f013463,1,0.0,2인 여행(가족 외),비밀,3
f013463,1,0.0,2인 여행(가족 외),해운대해수욕장,3
f013463,1,0.0,2인 여행(가족 외),수영만 요트경기장,3
f004199,1,0.0,2인 여행(가족 외),춘천 대교,3
f003622,1,0.0,나홀로 여행,영남대학교 경산캠퍼스,4
f003622,1,0.0,나홀로 여행,CGV 대구 수성,4
f003622,1,0.0,나홀로 여행,수성못,4
f003622,1,0.0,나홀로 여행,아르떼 수성 랜드,4
f003622,1,0.0,나홀로 여행,동촌유원지,4
f001004,0,0.25,자녀 동반 여행,경포해수욕장,8
f001004,0,0.25,자녀 동반 여행,아르떼 뮤지엄 강릉,8
f001004,0,0.25,자녀 동반 여행,안목 해변,8
f001004,0,0.25,자녀 동반 여행,정동진 레일바이크,8
f001004,0,0.25,자녀 동반 여행,강릉 중앙시장,8
f001004,0,0.25,자녀 동반 여행,오죽헌,8
f001004,0,0.25,자녀 동반 여행,낙산사,8
f001004,0,0.25,자녀 동반 여행,양양농협 하나로마트 본점,8
f001590,0,0.5,2인 여행(가족 외),김광석 다시 그리기 길,13
f001590,0,0.5,2인 여행(가족 외),수성못,13
f001590,0,0.5,2인 여행(가족 외),대구 앞산 공원 전망대,13
f001590,0,0.5,2인 여행(가족 외),안지랑 곱창골목,13
